ind	var	type	feature_posi	min_40	max_60	min_25	max_75	median	min_10	max_90	mean
R. piscesae	meth_depth	intron	70	0.5046166	0.708645977777778	0.321909	0.79661	0.633280133333333	0.04454783	0.905339933333333	0.550030444249922
R. piscesae	meth_depth	intron	71	0.5630222	0.656749733142857	0.352893	0.842811666666667	0.6217785	0.0539597361111111	0.87226372173913	0.539755940557054
R. piscesae	meth_depth	intron	72	0.601741666666667	0.719335428571429	0.435379739285714	0.756371026785714	0.640849	0.0615554841269841	0.846231274159664	0.552246749547736
R. piscesae	meth_depth	intron	73	0.5638304	0.651728538461539	0.449746656818182	0.769873729166667	0.650821369047619	0.08000728125	0.884820019379845	0.562407348850272
R. piscesae	meth_depth	intron	74	0.471388514285714	0.55940099	0.26390948	0.672674125	0.484933333333333	0.0440919894545455	0.81957766	0.473476962364117
R. piscesae	meth_depth	intron	75	0.536757816666667	0.591972014545455	0.161352139285714	0.763962776785714	0.556706711363636	0.0378449666666667	0.8821043	0.510413765922173
R. piscesae	meth_depth	intron	76	0.376945133333333	0.586834679120879	0.177158314285714	0.711032549043062	0.491826935897436	0.0763204783333333	0.88581632	0.475108294584327
R. piscesae	meth_depth	intron	77	0.518487111111111	0.674671615384615	0.236026071428571	0.767345373015873	0.568498166666667	0.0729371666666667	0.880135894736842	0.518077914645623
R. piscesae	meth_depth	intron	78	0.570859	0.619564246153846	0.224740322807018	0.703314716666667	0.578877	0.0451713857142857	0.7653296	0.488301364619591
R. piscesae	meth_depth	intron	79	0.461435571428571	0.511206385714286	0.239038927580645	0.6871239835	0.466617	0.0507126111111111	0.89410125	0.472227075398713
R. piscesae	meth_depth	intron	80	0.452568166666667	0.606940672941176	0.152324070833333	0.65526645	0.562343849673203	0.0437871106666667	0.89329924	0.479122885379085
R. piscesae	meth_depth	intron	81	0.465133157142857	0.598923785714286	0.1004831	0.729502285714286	0.503441785714286	0.059812445882353	0.942894773563218	0.491886386500961
R. piscesae	meth_depth	intron	82	0.183842693333333	0.5277208	0.1121797	0.5885001	0.466766	0.077714480952381	0.870171333333333	0.417124212169312
R. piscesae	meth_depth	intron	83	0.241547351428572	0.487656571428571	0.0803050904761905	0.510821583333333	0.465153428571429	0.0615071063492064	0.671133394117647	0.371190136561291
R. piscesae	meth_depth	intron	84	0.280461365	0.402149916969697	0.0744511505681818	0.58595065530303	0.346946333333333	0.0576457815909091	0.735527884666666	0.375386329848485
R. piscesae	meth_depth	intron	85	0.470316966666667	0.581199066666667	0.251224308333333	0.640274086111111	0.513847666666667	0.0566490566666667	0.759604223333334	0.466296746031746
R. piscesae	meth_depth	intron	86	0.3725378	0.4659924	0.226678754761905	0.540396238095238	0.433756	0.0945228610084034	0.712850507936508	0.416275418500734
R. piscesae	meth_depth	intron	87	0.492948535714286	0.580766185714286	0.276459733333333	0.742035375	0.505006714285714	0.05379035	0.876547521428571	0.498089951360544
R. piscesae	meth_depth	intron	88	0.4338813	0.521515503333333	0.246950835	0.616582502777778	0.4399095	0.0613656431764706	0.68528934	0.421669518356676
R. piscesae	meth_depth	intron	89	0.086033375	0.586712	0.0585150854166667	0.614566	0.3363726875	0.0455045111111111	0.745546333333333	0.375807843981481
R. piscesae	meth_depth	intron	90	0.615221666666667	0.69546568051948	0.510918666666667	0.711528701298701	0.684757	0.252313286666667	0.81268708051948	0.573448013593074
R. piscesae	meth_depth	intron	91	0.66488729	0.716562686363636	0.6354446	0.764633090909091	0.68451575	0.32666918	0.770146093506493	0.595846753896104
R. piscesae	meth_depth	intron	92	0.578293175	0.668372708333333	0.4808165	0.706015333333333	0.643277625	0.221347314285714	0.773504783333333	0.539395013095238
R. piscesae	meth_depth	intron	93	0.660581818181818	0.6988468	0.636044545454545	0.731707	0.67694	0.29220044	0.80616424	0.592692996363636
R. piscesae	meth_depth	intron	94	0.4811451	0.57396852	0.34571925	0.5777778	0.571429	0.17384154	0.7763904075	0.4925962525
R. piscesae	meth_depth	intron	95	0.60942028797954	0.653435387212276	0.473839191176471	0.730301287439613	0.631427837595908	0.256202276470588	0.842250848309179	0.572712641020176
R. piscesae	meth_depth	intron	96	0.61464187	0.72451195	0.4788438	0.753519	0.705173916666667	0.2209017	0.8356475	0.57537537
R. piscesae	meth_depth	intron	97	0.614487751783659	0.648179445454546	0.603272765822785	0.687502	0.621964409090909	0.293392406329114	0.81899365	0.581239884982739
R. piscesae	meth_depth	intron	98	0.4950001	0.579352854545455	0.37414775	0.585029636363636	0.575568333333333	0.174677646153846	0.690694397402597	0.467516173609724
R. piscesae	meth_depth	intron	99	0.560590074725275	0.622354628571429	0.522088615384615	0.6765	0.586257714285714	0.265151146153846	0.7892442	0.548622565934066
R. piscesae	meth_depth	intron	100	0.6968884	0.75419585	0.642319375	0.785588	0.73326775	0.300846055	0.8045208	0.610302993333333
R. piscesae	meth_depth	intron	101	0.65402594	0.692371653333333	0.64593485	0.741799133333333	0.65942	0.30949994	0.772300796190476	0.584999844285714
R. piscesae	meth_depth	intron	102	0.679013207792208	0.777920704761905	0.548115590909091	0.795384333333333	0.766278285714286	0.254447768363636	0.844262233333333	0.609058985991342
R. piscesae	meth_depth	intron	103	0.44243332	0.552304174358974	0.3182935	0.592970635897436	0.5251932	0.149820796923077	0.779271054358974	0.475486866153846
R. piscesae	meth_depth	intron	104	0.6651015876	0.7163160676	0.6396378	0.767674	0.682077446	0.31911554	0.8280716	0.6126319892
R. piscesae	meth_depth	intron	105	0.556872750248447	0.613829718502416	0.481156357142857	0.623548777777778	0.607350345652174	0.220228387142857	0.720167473611111	0.508582365043133
R. piscesae	meth_depth	intron	106	0.5951703	0.654487577777778	0.52657725	0.674870444444444	0.640899	0.240943264615385	0.692386925146199	0.519386376216824
R. piscesae	meth_depth	intron	107	0.492082857333333	0.566610304645161	0.485690833333333	0.672009451612903	0.496344206666667	0.232341873333333	0.791039623502304	0.517576025941628
R. piscesae	meth_depth	intron	108	0.368001183076923	0.525002411111111	0.312885707692308	0.705388777777778	0.404744833333333	0.171256888076923	0.831869811111111	0.483209498760684
R. piscesae	meth_depth	intron	109	0.52296501	0.6462603525	0.373912276420455	0.725915534523809	0.58461268125	0.179594561477273	0.795317656666667	0.515215129694264
R. piscesae	meth_depth	intron	110	0.59382234	0.64574886	0.440813047222222	0.673588775	0.6197856	0.196552232222222	0.69254471	0.494616222222222
R. piscesae	meth_depth	intron	111	0.729537044444444	0.745437177777778	0.553136903409091	0.76494325	0.737487111111111	0.245156729545455	0.7905141	0.58059304229798
R. piscesae	meth_depth	intron	112	0.64675372	0.65624068	0.4954375875	0.727995166666667	0.6514972	0.228760725	0.851461066666667	0.571935554166667
R. piscesae	meth_depth	intron	113	0.524048128571429	0.596103585714286	0.384165453392857	0.683409803571429	0.560075857142857	0.175609912357143	0.797327721428572	0.507499399821429
R. piscesae	meth_depth	intron	114	0.508020343376623	0.627979975757576	0.328570403896104	0.628469484848485	0.627653636363636	0.149120464415584	0.628958993939394	0.428808713708514
R. piscesae	meth_depth	intron	115	0.592764524597701	0.727732398390805	0.4276962	0.793133892241379	0.660248461494253	0.21155394	0.829875856896552	0.560581630747126
R. piscesae	meth_depth	intron	116	0.466794368333333	0.601346933333333	0.304920920833333	0.641302333333333	0.57471	0.143047473333333	0.681257733333333	0.439245502777778
R. piscesae	meth_depth	intron	117	0.332514685714286	0.463021475	0.221955214285714	0.5482221875	0.406221	0.111395742857143	0.6334229	0.378044601190476
R. piscesae	meth_depth	intron	118	0.398916709411765	0.507887325	0.262408773529412	0.5348353125	0.489922	0.125900837647059	0.5617833	0.368188724019608
R. piscesae	meth_depth	intron	119	0.343088555494506	0.472198008571429	0.238645460164835	0.561419092857143	0.412717285714286	0.134202364835165	0.650640177142857	0.39580394010989
R. piscesae	meth_depth	intron	120	0.402443277777778	0.52267824	0.273170244444444	0.57375765	0.4886253	0.143897211111111	0.62483706	0.401743496296296
R. piscesae	meth_depth	intron	121	0.57397744	0.66454336	0.506053	0.7324678	0.6192604	0.43812856	0.80039224	0.6192604
R. piscesae	meth_depth	intron	122	0.58787705	0.590898408333333	0.58561103125	0.593164427083333	0.589387729166667	0.5833450125	0.595430445833333	0.589387729166667
R. piscesae	meth_depth	intron	123	0.671625052173913	0.693712078260869	0.655059782608696	0.710277347826087	0.682668565217391	0.638494513043478	0.726842617391304	0.682668565217391
R. piscesae	meth_depth	intron	124	0.52698914	0.528977093333333	0.525498175	0.530468058333333	0.527983116666667	0.52400721	0.531959023333333	0.527983116666667
R. piscesae	meth_depth	intron	125	0.59028482	0.615008146666667	0.571742325	0.633550641666667	0.602646483333333	0.55319983	0.652093136666667	0.602646483333333
R. piscesae	meth_depth	intron	126	0.59353157	0.64684798	0.5535442625	0.6868352875	0.620189775	0.513556955	0.726822595	0.620189775
R. piscesae	meth_depth	intron	127	0.59928852	0.614800013333333	0.5876549	0.626433633333333	0.607044266666667	0.57602128	0.638067253333333	0.607044266666667
R. piscesae	meth_depth	intron	128	0.579869073333333	0.59843966	0.565941133333333	0.6123676	0.589154366666667	0.552013193333333	0.62629554	0.589154366666667
R. piscesae	meth_depth	intron	129	0.496492216666667	0.5263267	0.474116354166667	0.5487025625	0.511409458333333	0.451740491666667	0.571078425	0.511409458333333
R. piscesae	meth_depth	intron	130	0.674383857142857	0.705498285714286	0.651048035714286	0.728834107142857	0.689941071428572	0.627712214285714	0.752169928571429	0.689941071428572
R. piscesae	meth_depth	intron	131	0.660524992393162	0.68980580974359	0.638564379380342	0.71176642275641	0.675165401068376	0.616603766367521	0.733727035769231	0.675165401068376
R. piscesae	meth_depth	intron	132	0.646049408333333	0.67349105	0.625468177083333	0.69407228125	0.659770229166667	0.604886945833333	0.7146535125	0.659770229166667
R. piscesae	meth_depth	intron	133	0.6290727	0.6551643	0.609504	0.674733	0.6421185	0.5899353	0.6943017	0.6421185
R. piscesae	meth_depth	intron	134	0.654415098076923	0.663034461217949	0.647950575721154	0.669498983573718	0.658724779647436	0.641486053365385	0.675963505929487	0.658724779647436
R. piscesae	meth_depth	intron	135	0.58965568	0.61582702	0.570027175	0.635455525	0.60274135	0.55039867	0.65508403	0.60274135
R. piscesae	meth_depth	intron	136	0.645335275132275	0.66452326984127	0.630944279100529	0.678914265873016	0.654929272486773	0.616553283068783	0.693305261904762	0.654929272486773
R. piscesae	meth_depth	intron	137	0.692548942857143	0.698460628571429	0.688115178571429	0.702894392857143	0.695504785714286	0.683681414285714	0.707328157142857	0.695504785714286
R. piscesae	meth_depth	intron	138	0.5317108	0.569958866666667	0.50302475	0.598644916666667	0.550834833333333	0.4743387	0.627330966666667	0.550834833333333
R. piscesae	meth_depth	intron	139	0.601194033333333	0.678764133333333	0.543016458333333	0.736941708333333	0.639979083333333	0.484838883333333	0.795119283333333	0.639979083333333
R. piscesae	meth_depth	intron	140	0.604821171428571	0.672015590476191	0.554425357142857	0.722411404761905	0.638418380952381	0.504029542857143	0.772807219047619	0.638418380952381
R. piscesae	meth_depth	intron	141	0.616868493333333	0.61716044	0.616649533333333	0.6173794	0.617014466666667	0.616430573333333	0.61759836	0.617014466666667
R. piscesae	meth_depth	intron	142	0.695195354782609	0.731930836521739	0.667643743478261	0.759482447826087	0.713563095652174	0.640092132173913	0.787034059130435	0.713563095652174
R. piscesae	meth_depth	intron	143	0.532598384615385	0.532598384615385	0.532598384615385	0.532598384615385	0.532598384615385	0.532598384615385	0.532598384615385	0.532598384615385
R. piscesae	meth_depth	intron	144	0.3888384	0.3888384	0.3888384	0.3888384	0.3888384	0.3888384	0.3888384	0.3888384
R. piscesae	meth_depth	intron	145	0.3973499	0.3973499	0.3973499	0.3973499	0.3973499	0.3973499	0.3973499	0.3973499
R. piscesae	meth_depth	intron	146	0.360810384615385	0.360810384615385	0.360810384615385	0.360810384615385	0.360810384615385	0.360810384615385	0.360810384615385	0.360810384615385
R. piscesae	meth_freq	exon	1	0.0265625	0.077994025	0.0143294562087912	0.724998596774194	0.0410584785714286	0.0045692825	0.90210225	0.290045411790157
R. piscesae	meth_freq	exon	2	0.103021486666667	0.78	0.0223852968253968	0.87606096875	0.622945833333333	0.0074074	0.930233	0.477281171448585
R. piscesae	meth_freq	exon	3	0.494319957142857	0.82603204	0.0266559262987013	0.892308	0.735201666666667	0.00831983387912088	0.937499983333333	0.528672649389691
R. piscesae	meth_freq	exon	4	0.619128571428571	0.843512	0.0350173278409091	0.899572541666667	0.775862	0.00974602377708978	0.94118445	0.561121162049815
R. piscesae	meth_freq	exon	5	0.68	0.855236	0.041450855	0.904788625	0.799182916666667	0.0105861375	0.9431269	0.583758990437588
R. piscesae	meth_freq	exon	6	0.7248844	0.861041417857143	0.058053	0.9072642	0.812466	0.0120375543589744	0.944437628571429	0.605751460467708
R. piscesae	meth_freq	exon	7	0.746269	0.869801333333333	0.0881107625	0.913023	0.824071777777778	0.0130486881944444	0.945125925	0.622441030498247
R. piscesae	meth_freq	exon	8	0.762024	0.873197	0.327103	0.914104666666667	0.8304894	0.01390399	0.946143333333333	0.637829102527781
R. piscesae	meth_freq	exon	9	0.770370333333333	0.8758129	0.3825815	0.914433625	0.837114909090909	0.0150831083076923	0.9473685375	0.644139653111603
R. piscesae	meth_freq	exon	10	0.7714305	0.87704062	0.4577205	0.9166665	0.839174	0.01543065	0.947830933333333	0.653638226446485
R. piscesae	meth_freq	exon	11	0.790698	0.8829495	0.509204055555555	0.91933725	0.847642	0.0155857352941176	0.950123	0.664240735517686
R. piscesae	meth_freq	exon	12	0.78831075	0.8829707	0.540291416666667	0.91997525	0.845556333333333	0.0170023806666667	0.949699585164835	0.669147707103659
R. piscesae	meth_freq	exon	13	0.791351	0.87875012	0.5636123	0.918258	0.845516666666667	0.0174179520467836	0.95021087	0.674578151486792
R. piscesae	meth_freq	exon	14	0.796275	0.884599	0.60146075	0.919567721925134	0.85252825	0.0191743525	0.949695401709402	0.684715109694579
R. piscesae	meth_freq	exon	15	0.7938606	0.884917123809524	0.601106616666667	0.919674609615385	0.849712780952381	0.0221922686231884	0.9504692	0.685796558417874
R. piscesae	meth_freq	exon	16	0.797758669444445	0.88910377979798	0.60960575	0.920492533333333	0.853200964285714	0.02138511	0.950559672727273	0.692285829381736
R. piscesae	meth_freq	exon	17	0.794420853333333	0.883476933333333	0.6221319	0.919334	0.85133915	0.0212923404761905	0.948060436363637	0.691951598538186
R. piscesae	meth_freq	exon	18	0.80763835	0.883974777777778	0.632539	0.921648476190476	0.852161	0.0229055125151515	0.951374951648352	0.698236312806526
R. piscesae	meth_freq	exon	19	0.79890626031746	0.884563218181818	0.6425765	0.9225415	0.851216222222222	0.0208399805194805	0.95453869	0.694283988432415
R. piscesae	meth_freq	exon	20	0.801641366666667	0.880290457142857	0.604601875	0.917033433333333	0.842669769230769	0.0228076166666667	0.95011725	0.689289976685121
R. piscesae	meth_freq	exon	21	0.7871356	0.885417796363636	0.62229896875	0.920071572916667	0.843856916666667	0.0203409807692308	0.9484836	0.68976507463467
R. piscesae	meth_freq	exon	22	0.793021344444444	0.882238382857143	0.5784915	0.923294	0.849026535714286	0.0215609225423729	0.951756633333333	0.688837023982
R. piscesae	meth_freq	exon	23	0.789845714285714	0.884249	0.579738125	0.92082725	0.84989775	0.0203553066666667	0.9468478	0.680332033071772
R. piscesae	meth_freq	exon	24	0.793009	0.8724498	0.60358159375	0.920793431818182	0.8457969375	0.0193422363636364	0.950823092307692	0.684531660603149
R. piscesae	meth_freq	exon	25	0.779567666666667	0.877332	0.57051675	0.916759825	0.833858526785714	0.0171362646245059	0.947031428571429	0.676995409688632
R. piscesae	meth_freq	exon	26	0.782227314285714	0.87432152	0.575741714285714	0.914403166666667	0.829165560526316	0.0244196191666667	0.947791766666667	0.679561731380715
R. piscesae	meth_freq	exon	27	0.76646355	0.863798533333333	0.517780583333333	0.9093519	0.8306984	0.0154854006153846	0.9447299	0.659722089946723
R. piscesae	meth_freq	exon	28	0.769189733333333	0.878284413333333	0.5491208	0.920013052287582	0.827906142857143	0.0149321885714286	0.953204068627451	0.668666952821226
R. piscesae	meth_freq	exon	29	0.779511266666667	0.878633371428571	0.5240359375	0.918799785714286	0.846691175	0.014078598	0.950765005	0.668857886620351
R. piscesae	meth_freq	exon	30	0.752168447619048	0.8660836	0.524515133333333	0.907826	0.81740825	0.0184411394886364	0.939622846428571	0.658081031050682
R. piscesae	meth_freq	exon	31	0.755209071428571	0.8709515	0.526367303571429	0.91112975	0.835024	0.0156926333333333	0.9432135	0.664708570233571
R. piscesae	meth_freq	exon	32	0.771429	0.875689966666667	0.498411125	0.913793	0.83925125	0.0168268275863378	0.953369610526316	0.659772464006084
R. piscesae	meth_freq	exon	33	0.750074333333333	0.885410608333333	0.428094415151515	0.9210235	0.837941625	0.015533254625	0.95500155	0.658076154318706
R. piscesae	meth_freq	exon	34	0.762879166666667	0.878694	0.525517038961039	0.91851465	0.816846875	0.0212360311188811	0.947607371428571	0.664801881096211
R. piscesae	meth_freq	exon	35	0.7684279	0.858499611428571	0.52437275	0.916345	0.8157405	0.0156907756923077	0.944411013333333	0.664700698968664
R. piscesae	meth_freq	exon	36	0.7447344	0.84889899047619	0.43646625	0.91008045	0.811734604395604	0.0177306389393939	0.9467003	0.647274872401112
R. piscesae	meth_freq	exon	37	0.724410138461538	0.852214916666667	0.470329833333333	0.904798781818182	0.809049416666667	0.0189697983333333	0.9445215	0.648895527102922
R. piscesae	meth_freq	exon	38	0.751453152380952	0.860371872727273	0.452169673076923	0.91867025	0.809783066666667	0.019038177	0.935510883333333	0.645520374890404
R. piscesae	meth_freq	exon	39	0.752381375	0.864027625	0.594307875	0.9134951625	0.821444733333333	0.0237175085227273	0.950339675	0.669495410142506
R. piscesae	meth_freq	exon	40	0.7268505	0.8273094	0.53624725	0.898469125	0.7806623	0.0250484541538462	0.937499225714286	0.654154341443726
R. piscesae	meth_freq	exon	41	0.721654126857143	0.8679250375	0.473018775	0.910118759090909	0.8084828003663	0.0257215010384615	0.944750861363636	0.656615895531628
R. piscesae	meth_freq	exon	42	0.718808333333333	0.863753458333333	0.457235375	0.915693845238095	0.819246962962963	0.0126684445454545	0.945646813636363	0.651130283834023
R. piscesae	meth_freq	exon	43	0.7001337	0.85769448	0.4428384375	0.914055558333333	0.777472805555556	0.0134950994265233	0.944564520833333	0.637992550771257
R. piscesae	meth_freq	exon	44	0.698738057142857	0.855966793333333	0.4458663	0.898358571428571	0.781620285714286	0.0211771690909091	0.923587171428571	0.633804474940372
R. piscesae	meth_freq	exon	45	0.6947895	0.86590075	0.391408525	0.905998270833333	0.822975375	0.0178011979166667	0.937394975	0.639899371518448
R. piscesae	meth_freq	exon	46	0.705280849019608	0.859597	0.36650625	0.909559755555556	0.798967214285714	0.0126745042647059	0.933617754545455	0.62604416531576
R. piscesae	meth_freq	exon	47	0.696245221428571	0.836848716666667	0.440691	0.902291785714286	0.7439194375	0.0110119215873016	0.940453706666667	0.623742959443161
R. piscesae	meth_freq	exon	48	0.650478666666667	0.839236785714286	0.461271333333333	0.91232525	0.76324325	0.0144983428571429	0.957800352941176	0.617143062054737
R. piscesae	meth_freq	exon	49	0.659087114285714	0.8085789	0.311430808333333	0.886053166666667	0.7594909	0.0204419209090909	0.922778453846154	0.604045471627555
R. piscesae	meth_freq	exon	50	0.683336666666667	0.8553619	0.1391498525	0.896647748251748	0.765337083333333	0.019030375297619	0.937662962184874	0.589511904020853
R. piscesae	meth_freq	exon	51	0.570482676666667	0.813515142857143	0.206694458333333	0.8989188125	0.728471871428572	0.00970420174242424	0.9336862	0.58285584815129
R. piscesae	meth_freq	exon	52	0.60028772	0.8477836	0.218828180263158	0.904822717948718	0.743758694444444	0.0225556581818182	0.95270049	0.595133897376066
R. piscesae	meth_freq	exon	53	0.637544638888889	0.843733323076923	0.452450285	0.8897785625	0.752875694805195	0.0213095408928571	0.934119585714286	0.612686558112704
R. piscesae	meth_freq	exon	54	0.692284346153846	0.815505627272727	0.112076066666667	0.871187019230769	0.7500165	0.0138911343333333	0.939843354166667	0.581345348159482
R. piscesae	meth_freq	exon	55	0.718309086428571	0.822702	0.2066258	0.867879857142857	0.775006833333333	0.0176083348484848	0.945843127272727	0.590594739650582
R. piscesae	meth_freq	exon	56	0.594743577777778	0.782876933333333	0.31699749375	0.884133125	0.739439	0.0153436768253968	0.939628678787879	0.588273817401591
R. piscesae	meth_freq	exon	57	0.5789569	0.779512533333333	0.125	0.89049925	0.680684333333333	0.00852404643356643	0.929944725	0.547693549376822
R. piscesae	meth_freq	exon	58	0.687096657142857	0.771258992857143	0.0461208	0.910200333333333	0.758621	0.0156821006666667	0.926371533333333	0.580207462822078
R. piscesae	meth_freq	exon	59	0.574905771428572	0.795698254545455	0.04732915	0.842020853846154	0.7360549	0.0159656222727273	0.909768983333333	0.545533078625795
R. piscesae	meth_freq	exon	60	0.5263656	0.699302666666667	0.05868804	0.839627666666667	0.6765875	0.026383932	0.914127892857143	0.517746457588413
R. piscesae	meth_freq	exon	61	0.425532	0.724955	0.0549736883333333	0.761631625	0.607941	0.0104399666666667	0.915254	0.487715176360727
R. piscesae	meth_freq	exon	62	0.551085914285714	0.734898654545455	0.0680635680555556	0.816783208333333	0.656023055555556	0.0102953532180851	0.903621776923077	0.530199114285334
R. piscesae	meth_freq	exon	63	0.563646658119658	0.79444302	0.0481844113235294	0.8255003125	0.69743875	0.0224317009230769	0.917857614285714	0.539632062842484
R. piscesae	meth_freq	exon	64	0.5019763	0.71167453	0.0425832663265306	0.8300763875	0.619341722222222	0.0157079390909091	0.9178154	0.505056957535951
R. piscesae	meth_freq	exon	65	0.44345878	0.635415981818182	0.0415976958333333	0.81987429375	0.5863926	0.022943093255814	0.862448747619048	0.482607358022621
R. piscesae	meth_freq	exon	66	0.554069647619048	0.742106215479744	0.1257989	0.805882555555556	0.699404666666667	0.0170609577777778	0.897557447619048	0.529789867228008
R. piscesae	meth_freq	exon	67	0.572011775	0.763220413333333	0.111559482051282	0.859666678030303	0.726921349297424	0.0228034241269841	0.92576995	0.542199171070549
R. piscesae	meth_freq	exon	68	0.589984828571429	0.749334175	0.0547694006793478	0.889270174603174	0.659165	0.0295170578947368	0.964223152272727	0.553562064421779
R. piscesae	meth_freq	exon	69	0.41267588	0.709411142857143	0.100036366666667	0.80353315	0.61836275	0.0299405445588235	0.904853839285714	0.500628535379902
R. piscesae	meth_freq	exon	70	0.707400946437346	0.730551318181818	0.265306	0.762067857142857	0.713657	0.0562310682424242	0.947355115555556	0.573972476565244
R. piscesae	meth_freq	exon	71	0.63104508	0.826685843636364	0.561253666666667	0.868457285714286	0.790124	0.05486038	0.94769605	0.624353732304022
R. piscesae	meth_freq	exon	72	0.658204	0.704081666666667	0.415909641666667	0.83676740625	0.67795425	0.0152892261904762	0.89708033125	0.572267287462798
R. piscesae	meth_freq	exon	73	0.607796	0.83497025	0.332843603125	0.857704297727273	0.732292497318008	0.0489228222222222	0.924490686813187	0.594948730329486
R. piscesae	meth_freq	exon	74	0.62086815	0.737228253333333	0.20830395	0.859028232954546	0.666667	0.0123745195	0.935548633333333	0.560672724562743
R. piscesae	meth_freq	exon	75	0.5044754	0.6869888	0.160530773809524	0.871886038636364	0.6273945	0.0297899643764706	0.90480425	0.531581905306704
R. piscesae	meth_freq	exon	76	0.4482162	0.662264617857143	0.1108481075	0.891677025	0.6088831875	0.0189223633333333	0.906947775	0.517380589858277
R. piscesae	meth_freq	exon	77	0.5927656	0.686273777777778	0.277881666666667	0.742255667582417	0.622571	0.0068466064516129	0.793092	0.521866278311201
R. piscesae	meth_freq	exon	78	0.537081	0.6227854	0.300277376666667	0.75714975	0.6079995	0.02076147	0.89216725	0.525231822389108
R. piscesae	meth_freq	exon	79	0.582542125	0.6299605	0.285106191666667	0.68732375	0.590909	0.00820436666666667	0.814504571428571	0.49959266482684
R. piscesae	meth_freq	exon	80	0.495791571428571	0.6477804	0.0958297714285714	0.7287007125	0.625343892857143	0.0172608348	0.943287466666667	0.492963819895238
R. piscesae	meth_freq	exon	81	0.47371795	0.681920963333333	0.031401	0.816927	0.47777775	0.0210054544444444	0.848202457142857	0.480016980511464
R. piscesae	meth_freq	exon	82	0.6525931	0.686077671428571	0.0417498444444444	0.698597076923077	0.6623375	0.0247342814285714	0.87914025	0.513872355548772
R. piscesae	meth_freq	exon	83	0.278314809090909	0.659340844	0.0471769721590909	0.722284245	0.604958	0.0262331575	0.81589805	0.439292562045455
R. piscesae	meth_freq	exon	84	0.220992015757576	0.55131228	0.0158037503952569	0.5926708	0.410116216666667	0.0095463594359577	0.73471264	0.369857111243902
R. piscesae	meth_freq	exon	85	0.585939330827068	0.66553857368421	0.295403257142857	0.757008130952381	0.611161684210526	0.0149729282706767	0.864278257142857	0.523321378929467
R. piscesae	meth_freq	exon	86	0.4739952	0.628691123076923	0.22027451875	0.754241719230769	0.5382345	0.00929235375	0.866465796	0.490480063440934
R. piscesae	meth_freq	exon	87	0.599499044444445	0.660301444444444	0.3068965125	0.715977197916667	0.646368111111111	0.029974311	0.7955719875	0.506303592420635
R. piscesae	meth_freq	exon	88	0.640800573658537	0.738337391840355	0.3098930625	0.802647448484848	0.726235434146342	0.0254277083333333	0.89816067	0.559719987778482
R. piscesae	meth_freq	exon	89	0.607631	0.752622565217391	0.17042325	0.759480618577075	0.680126782608696	0.020920881372549	0.770268818181818	0.490438827387688
R. piscesae	meth_freq	exon	90	0.60231115	0.74519331	0.422056	0.7792614	0.72248125	0.176487140645161	0.87939021	0.576543193548387
R. piscesae	meth_freq	exon	91	0.6713042	0.73925906	0.58740275	0.7572899	0.7272385	0.241739993333333	0.79979096	0.582270861111111
R. piscesae	meth_freq	exon	92	0.722076246153846	0.743894466666667	0.713522115384615	0.768067666666667	0.727779	0.286938769602122	0.854320746666666	0.624748290893015
R. piscesae	meth_freq	exon	93	0.686007389333333	0.741198941714286	0.672293833333333	0.810272714285714	0.69514976	0.27110719547619	0.822591649350649	0.602434003450216
R. piscesae	meth_freq	exon	94	0.50732928	0.588042613333333	0.499878	0.701661333333333	0.5122968	0.20356064	0.837350533333333	0.529532373333333
R. piscesae	meth_freq	exon	95	0.65916660361991	0.676099708597285	0.490307899908088	0.718221021978022	0.667633156108597	0.196522096213235	0.783879523076923	0.540895765777513
R. piscesae	meth_freq	exon	96	0.750535466666667	0.8184232	0.691439166666667	0.8611585	0.789933	0.28250894	0.879200363636364	0.648729545656566
R. piscesae	meth_freq	exon	97	0.722831114285714	0.775312885714286	0.679260571428572	0.810465	0.751878142857143	0.283976095238095	0.843668	0.625572031746032
R. piscesae	meth_freq	exon	98	0.7942861875	0.8210958675	0.7575795	0.8246037	0.8187573125	0.312791091428571	0.900432565714286	0.673638228214286
R. piscesae	meth_freq	exon	99	0.590515671428571	0.644900033333333	0.521090428571429	0.657051333333333	0.636799166666667	0.216803239170507	0.717290133333333	0.517267074961598
R. piscesae	meth_freq	exon	100	0.5514324	0.6728413	0.388574	0.69209625	0.660004666666667	0.163466184137931	0.8121436	0.529248878045977
R. piscesae	meth_freq	exon	101	0.631966611186441	0.746726625472155	0.47234125	0.759241285714286	0.738383518644068	0.19857873625	0.841472314285714	0.576465889621671
R. piscesae	meth_freq	exon	102	0.710040654878587	0.744493565989698	0.691445166666667	0.777577444444444	0.722437647019868	0.282362908062015	0.874569686868687	0.628066568454948
R. piscesae	meth_freq	exon	103	0.705730483766234	0.733602140909091	0.681269857142857	0.750949	0.722037568181818	0.284113832857143	0.858259	0.620679715064935
R. piscesae	meth_freq	exon	104	0.599655266666667	0.690574266666667	0.5712025	0.7985	0.618623777777778	0.228985201176471	0.831056933333333	0.56838563372549
R. piscesae	meth_freq	exon	105	0.670257584126984	0.705495903571429	0.666954388888889	0.7550501875	0.672459714285714	0.271993882828283	0.856301175	0.605390600559163
