"orth_id"	"L1"	"meth"
"1206"	"Pec..R07B"	"methylated_promoter"
"2530"	"Pec..R07B"	"methylated_promoter"
"4631"	"Pec..R07B"	"methylated_promoter"
"2613"	"Pec..R07B"	"methylated_promoter"
"281"	"Pec..R07B"	"methylated_promoter"
"2713"	"Pec..R07B"	"methylated_promoter"
"3958"	"Pec..R07B"	"methylated_promoter"
"3478"	"Pec..R07B"	"methylated_promoter"
"1715"	"Pec..R07B"	"methylated_promoter"
"2186"	"Pec..R07B"	"methylated_promoter"
"3393"	"Pec..R07B"	"methylated_promoter"
"5087"	"Pec..R07B"	"methylated_promoter"
"3756"	"Pec..R07B"	"methylated_promoter"
"3677"	"Pec..R07B"	"methylated_promoter"
"1809"	"Pec..R07B"	"methylated_promoter"
"2188"	"Pec..R07B"	"methylated_promoter"
"1836"	"Pec..R07B"	"methylated_promoter"
"350"	"Pec..R07B"	"methylated_promoter"
"1104"	"Pec..R07B"	"methylated_promoter"
"3453"	"Pec..R07B"	"methylated_promoter"
"4797"	"Pec..R07B"	"methylated_promoter"
"5001"	"Pec..R07B"	"methylated_promoter"
"4748"	"Pec..R07B"	"methylated_promoter"
"394"	"Pec..R07B"	"methylated_promoter"
"3921"	"Pec..R07B"	"methylated_promoter"
"4194"	"Pec..R07B"	"methylated_promoter"
"2752"	"Pec..R07B"	"methylated_promoter"
"4885"	"Pec..R07B"	"methylated_promoter"
"3847"	"Pec..R07B"	"methylated_promoter"
"3262"	"Pec..R07B"	"methylated_promoter"
"3606"	"Pec..R07B"	"methylated_promoter"
"2685"	"Pec..R07B"	"methylated_promoter"
"4863"	"Pec..R07B"	"methylated_promoter"
"999"	"Pec..R07B"	"methylated_promoter"
"4510"	"Pec..R07B"	"methylated_promoter"
"2885"	"Pec..R07B"	"methylated_promoter"
"4443"	"Pec..R07B"	"methylated_promoter"
"3053"	"Pec..R07B"	"methylated_promoter"
"3521"	"Pec..R07B"	"methylated_promoter"
"3928"	"Pec..R07B"	"methylated_promoter"
"452"	"Pec..R07B"	"methylated_promoter"
"1176"	"Pec..R07B"	"methylated_promoter"
"1894"	"Pec..R07B"	"methylated_promoter"
"1284"	"Pec..R07B"	"methylated_promoter"
"4842"	"Pec..R07B"	"methylated_promoter"
"2791"	"Pec..R07B"	"methylated_promoter"
"3443"	"Pec..R07B"	"methylated_promoter"
"2193"	"Pec..R07B"	"methylated_promoter"
"1056"	"Pec..R07B"	"methylated_promoter"
"3104"	"Pec..R07B"	"methylated_promoter"
"1662"	"Pec..R07B"	"methylated_promoter"
"2236"	"Pec..R07B"	"methylated_promoter"
"1374"	"Pec..R07B"	"methylated_promoter"
"2780"	"Pec..R07B"	"methylated_promoter"
"373"	"Pec..R07B"	"methylated_promoter"
"270"	"Pec..R07B"	"methylated_promoter"
"2090"	"Pec..R07B"	"methylated_promoter"
"4810"	"Pec..R07B"	"methylated_promoter"
"1344"	"Pec..R07B"	"methylated_promoter"
"790"	"Pec..R07B"	"methylated_promoter"
"193"	"Pec..R07B"	"methylated_promoter"
"2667"	"Pec..R07B"	"methylated_promoter"
"4978"	"Pec..R07B"	"methylated_promoter"
"2215"	"Pec..R07B"	"methylated_promoter"
"5019"	"Pec..R07B"	"methylated_promoter"
"3392"	"Pec..R07B"	"methylated_promoter"
"4435"	"Pec..R07B"	"methylated_promoter"
"3821"	"Pec..R07B"	"methylated_promoter"
"3029"	"Pec..R07B"	"methylated_promoter"
"4930"	"Pec..R07B"	"methylated_promoter"
"1048"	"Pec..R07B"	"methylated_promoter"
"3344"	"Pec..R07B"	"methylated_promoter"
"571"	"Pec..R07B"	"methylated_promoter"
"4436"	"Pec..R07B"	"methylated_promoter"
"3695"	"Pec..R07B"	"methylated_promoter"
"4937"	"Pec..R07B"	"methylated_promoter"
"223"	"Pec..R07B"	"methylated_promoter"
"1631"	"Pec..R07B"	"methylated_promoter"
"4488"	"Pec..R07B"	"methylated_promoter"
"1773"	"Pec..R07B"	"methylated_promoter"
"4092"	"Pec..R07B"	"methylated_promoter"
"3245"	"Pec..R07B"	"methylated_promoter"
"2838"	"Pec..R07B"	"methylated_promoter"
"934"	"Pec..R07B"	"methylated_promoter"
"1001"	"Pec..R07B"	"methylated_promoter"
"3771"	"Pec..R07B"	"methylated_promoter"
"2765"	"Pec..R07B"	"methylated_promoter"
"258"	"Pec..R07B"	"methylated_promoter"
"4406"	"Pec..R07B"	"methylated_promoter"
"1089"	"Pec..R07B"	"methylated_promoter"
"3476"	"Pec..R07B"	"methylated_promoter"
"3102"	"Pec..R07B"	"methylated_promoter"
"2141"	"Pec..R07B"	"methylated_promoter"
"1080"	"Pec..R07B"	"methylated_promoter"
"1149"	"Pec..R07B"	"methylated_promoter"
"813"	"Pec..R07B"	"methylated_promoter"
"4345"	"Pec..R07B"	"methylated_promoter"
"5096"	"Pec..R07B"	"methylated_promoter"
"252"	"Pec..R07B"	"methylated_promoter"
"4882"	"Pec..R07B"	"methylated_promoter"
"1073"	"Pec..R07B"	"methylated_promoter"
"3426"	"Pec..R07B"	"methylated_promoter"
"1841"	"Pec..R07B"	"methylated_promoter"
"2420"	"Pec..R07B"	"methylated_promoter"
"4500"	"Pec..R07B"	"methylated_promoter"
"4622"	"Pec..R07B"	"methylated_promoter"
"2990"	"Pec..R07B"	"methylated_promoter"
"4838"	"Pec..R07B"	"methylated_promoter"
"666"	"Pec..R07B"	"methylated_promoter"
"3762"	"Pec..R07B"	"methylated_promoter"
"3872"	"Pec..R07B"	"methylated_promoter"
"1807"	"Pec..R07B"	"methylated_promoter"
"2686"	"Pec..R07B"	"methylated_promoter"
"2328"	"Pec..R07B"	"methylated_promoter"
"1756"	"Pec..R07B"	"methylated_promoter"
"2847"	"Pec..R07B"	"methylated_promoter"
"2268"	"Pec..R07B"	"methylated_promoter"
"2743"	"Pec..R07B"	"methylated_promoter"
"1685"	"Pec..R07B"	"methylated_promoter"
"221"	"Pec..R07B"	"methylated_promoter"
"1505"	"Pec..R07B"	"methylated_promoter"
"3349"	"Pec..R07B"	"methylated_promoter"
"3307"	"Pec..R07B"	"methylated_promoter"
"2798"	"Pec..R07B"	"methylated_promoter"
"3256"	"Pec..R07B"	"methylated_promoter"
"2056"	"Pec..R07B"	"methylated_promoter"
"677"	"Pec..R07B"	"methylated_promoter"
"1225"	"Pec..R07B"	"methylated_promoter"
"4066"	"Pec..R07B"	"methylated_promoter"
"861"	"Pec..R07B"	"methylated_promoter"
"2484"	"Pec..R07B"	"methylated_promoter"
"1930"	"Pec..R07B"	"methylated_promoter"
"4181"	"Pec..R07B"	"methylated_promoter"
"346"	"Pec..R07B"	"methylated_promoter"
"2763"	"Pec..R07B"	"methylated_promoter"
"3168"	"Pec..R07B"	"methylated_promoter"
"1953"	"Pec..R07B"	"methylated_promoter"
"2571"	"Pec..R07B"	"methylated_promoter"
"4365"	"Pec..R07B"	"methylated_promoter"
"1512"	"Pec..R07B"	"methylated_promoter"
"5077"	"Pec..R07B"	"methylated_promoter"
"1115"	"Pec..R07B"	"methylated_promoter"
"3493"	"Pec..R07B"	"methylated_promoter"
"2309"	"Pec..R07B"	"methylated_promoter"
"1170"	"Pec..R07B"	"methylated_promoter"
"1146"	"Pec..R07B"	"methylated_promoter"
"1658"	"Pec..R07B"	"methylated_promoter"
"4813"	"Pec..R07B"	"methylated_promoter"
"1386"	"Pec..R07B"	"methylated_promoter"
"3079"	"Pec..R07B"	"methylated_promoter"
"4347"	"Pec..R07B"	"methylated_promoter"
"4342"	"Pec..R07B"	"methylated_promoter"
"4201"	"Pec..P08H"	"methylated_promoter"
"2968"	"Pec..P08H"	"methylated_promoter"
"216"	"Pec..P08H"	"methylated_promoter"
"1926"	"Pec..P08H"	"methylated_promoter"
"929"	"Pec..P08H"	"methylated_promoter"
"502"	"Pec..P08H"	"methylated_promoter"
"2307"	"Pec..P08H"	"methylated_promoter"
"3042"	"Pec..P08H"	"methylated_promoter"
"4684"	"Pec..P08H"	"methylated_promoter"
"3581"	"Pec..P08H"	"methylated_promoter"
"3991"	"Pec..P08H"	"methylated_promoter"
"2060"	"Pec..P08H"	"methylated_promoter"
"5007"	"Pec..P08H"	"methylated_promoter"
"2723"	"Pec..P08H"	"methylated_promoter"
"2541"	"Pec..P08H"	"methylated_promoter"
"811"	"Pec..P08H"	"methylated_promoter"
"2862"	"Pec..P08H"	"methylated_promoter"
"3099"	"Pec..P08H"	"methylated_promoter"
"1360"	"Pec..P08H"	"methylated_promoter"
"4249"	"Pec..P08H"	"methylated_promoter"
"2281"	"Pec..P08H"	"methylated_promoter"
"3261"	"Pec..P08H"	"methylated_promoter"
"4104"	"Pec..P08H"	"methylated_promoter"
"5035"	"Pec..P08H"	"methylated_promoter"
"2880"	"Pec..P08H"	"methylated_promoter"
"2327"	"Pec..P08H"	"methylated_promoter"
"4332"	"Pec..P08H"	"methylated_promoter"
"4355"	"Pec..P08H"	"methylated_promoter"
"2689"	"Pec..P08H"	"methylated_promoter"
"573"	"Pec..P08H"	"methylated_promoter"
"772"	"Pec..P08H"	"methylated_promoter"
"386"	"Pec..P08H"	"methylated_promoter"
"664"	"Pec..P08H"	"methylated_promoter"
"1635"	"Pec..P08H"	"methylated_promoter"
"1372"	"Pec..P08H"	"methylated_promoter"
"2108"	"Pec..P08H"	"methylated_promoter"
"4719"	"Pec..P08H"	"methylated_promoter"
"1684"	"Pec..P08H"	"methylated_promoter"
"750"	"Pec..P08H"	"methylated_promoter"
"4139"	"Pec..P08H"	"methylated_promoter"
"3019"	"Pec..P08H"	"methylated_promoter"
"870"	"Pec..P08H"	"methylated_promoter"
"3005"	"Pec..P08H"	"methylated_promoter"
"3313"	"Pec..P08H"	"methylated_promoter"
"2887"	"Pec..P08H"	"methylated_promoter"
"3052"	"Pec..P08H"	"methylated_promoter"
"1846"	"Pec..P08H"	"methylated_promoter"
"4106"	"Pec..P08H"	"methylated_promoter"
"2489"	"Pec..P08H"	"methylated_promoter"
"2303"	"Pec..P08H"	"methylated_promoter"
"3421"	"Pec..P08H"	"methylated_promoter"
"1564"	"Pec..P08H"	"methylated_promoter"
"1450"	"Pec..P08H"	"methylated_promoter"
"797"	"Pec..P08H"	"methylated_promoter"
"2081"	"Pec..P08H"	"methylated_promoter"
"4721"	"Pec..P08H"	"methylated_promoter"
"4990"	"Pec..P08H"	"methylated_promoter"
"3960"	"Pec..P08H"	"methylated_promoter"
"3509"	"Pec..P08H"	"methylated_promoter"
"499"	"Pec..P08H"	"methylated_promoter"
"4108"	"Pec..P08H"	"methylated_promoter"
"4628"	"Pec..P08H"	"methylated_promoter"
"1889"	"Pec..P08H"	"methylated_promoter"
"1067"	"Pec..P08H"	"methylated_promoter"
"3981"	"Pec..P08H"	"methylated_promoter"
"4289"	"Pec..P08H"	"methylated_promoter"
"4009"	"Pec..P08H"	"methylated_promoter"
"4889"	"Pec..P08H"	"methylated_promoter"
"426"	"Pec..P08H"	"methylated_promoter"
"2293"	"Pec..P08H"	"methylated_promoter"
"766"	"Pec..P08H"	"methylated_promoter"
"1404"	"Pec..P08H"	"methylated_promoter"
"4257"	"Pec..P08H"	"methylated_promoter"
"4404"	"Pec..P08H"	"methylated_promoter"
"1574"	"Pec..P08H"	"methylated_promoter"
"1724"	"Pec..P08H"	"methylated_promoter"
"4827"	"Pec..P08H"	"methylated_promoter"
"362"	"Pec..P08H"	"methylated_promoter"
"1025"	"Pec..P08H"	"methylated_promoter"
"4286"	"Pec..P08H"	"methylated_promoter"
"1534"	"Pec..P08H"	"methylated_promoter"
"3782"	"Pec..P08H"	"methylated_promoter"
"4166"	"Pec..P08H"	"methylated_promoter"
"4814"	"Pec..P08H"	"methylated_promoter"
"2604"	"Pec..P08H"	"methylated_promoter"
"4269"	"Pec..P08H"	"methylated_promoter"
"1801"	"Pec..P08H"	"methylated_promoter"
"4695"	"Pec..P08H"	"methylated_promoter"
"2937"	"Pec..P08H"	"methylated_promoter"
"1504"	"Pec..P08H"	"methylated_promoter"
"4766"	"Pec..P08H"	"methylated_promoter"
"1058"	"Pec..P08H"	"methylated_promoter"
"2488"	"Pec..P08H"	"methylated_promoter"
"4788"	"Pec..P08H"	"methylated_promoter"
"3056"	"Pec..P08H"	"methylated_promoter"
"2607"	"Pec..P08H"	"methylated_promoter"
"3289"	"Pec..P08H"	"methylated_promoter"
"1876"	"Pec..P08H"	"methylated_promoter"
"2871"	"Pec..P08H"	"methylated_promoter"
"3572"	"Pec..P08H"	"methylated_promoter"
"3002"	"Pec..P08H"	"methylated_promoter"
"1536"	"Pec..P08H"	"methylated_promoter"
"3248"	"Pec..P08H"	"methylated_promoter"
"4207"	"Pec..P08H"	"methylated_promoter"
"4236"	"Pec..P08H"	"methylated_promoter"
"1967"	"Pec..P08H"	"methylated_promoter"
"1588"	"Pec..P08H"	"methylated_promoter"
"639"	"Pec..P08H"	"methylated_promoter"
"312"	"Pec..P08H"	"methylated_promoter"
"4023"	"Pec..P08H"	"methylated_promoter"
"4665"	"Pec..P08H"	"methylated_promoter"
"5067"	"Pec..P08H"	"methylated_promoter"
"4774"	"Pec..P08H"	"methylated_promoter"
"4305"	"Pec..P08H"	"methylated_promoter"
"4616"	"Pec..P08H"	"methylated_promoter"
"2953"	"Pec..P08H"	"methylated_promoter"
"4884"	"Pec..P08H"	"methylated_promoter"
"5115"	"Pec..P08H"	"methylated_promoter"
"2341"	"Pec..P08H"	"methylated_promoter"
"2939"	"Pec..P08H"	"methylated_promoter"
"4447"	"Pec..P08H"	"methylated_promoter"
"3119"	"Pec..P08H"	"methylated_promoter"
"3908"	"Pec..P08H"	"methylated_promoter"
"5063"	"Pec..P08H"	"methylated_promoter"
"4297"	"Pec..P08H"	"methylated_promoter"
"5054"	"Pec..P08H"	"methylated_promoter"
"3118"	"Pec..P08H"	"methylated_promoter"
"3264"	"Pec..P08H"	"methylated_promoter"
"1407"	"Pec..P08H"	"methylated_promoter"
"4776"	"Pec..P08H"	"methylated_promoter"
"4152"	"Pec..P08H"	"methylated_promoter"
"1241"	"Pec..P08H"	"methylated_promoter"
"2465"	"Pec..P08H"	"methylated_promoter"
"3585"	"Pec..P08H"	"methylated_promoter"
"4439"	"Pec..P08H"	"methylated_promoter"
"4856"	"Pec..P08H"	"methylated_promoter"
"3216"	"Pec..P08H"	"methylated_promoter"
"1881"	"Pec..P08H"	"methylated_promoter"
"1098"	"Pec..P08H"	"methylated_promoter"
"660"	"Pec..P08H"	"methylated_promoter"
"1286"	"Pec..P08H"	"methylated_promoter"
"2912"	"Pec..P08H"	"methylated_promoter"
"3978"	"Pec..P08H"	"methylated_promoter"
"3432"	"Pec..P08H"	"methylated_promoter"
"3890"	"Pec..P08H"	"methylated_promoter"
"2859"	"Pec..P08H"	"methylated_promoter"
"1123"	"Pec..P08H"	"methylated_promoter"
"599"	"Pec..P08H"	"methylated_promoter"
"3409"	"Pec..P08H"	"methylated_promoter"
"2799"	"Pec..P08H"	"methylated_promoter"
"1850"	"Pec..P08H"	"methylated_promoter"
"1145"	"Pec..P08H"	"methylated_promoter"
"695"	"Pec..P08H"	"methylated_promoter"
"3651"	"Pec..P08H"	"methylated_promoter"
"2164"	"Pec..P08H"	"methylated_promoter"
"2161"	"Pec..P08H"	"methylated_promoter"
"555"	"Pec..P08H"	"methylated_promoter"
"2578"	"Pec..P08H"	"methylated_promoter"
"3887"	"Pec..P08H"	"methylated_promoter"
"1647"	"Pec..P08H"	"methylated_promoter"
"4750"	"Pec..P08H"	"methylated_promoter"
"4749"	"Pec..P08H"	"methylated_promoter"
"1368"	"Pec..P08H"	"methylated_promoter"
"4474"	"Pec..P08H"	"methylated_promoter"
"3064"	"Pec..P08H"	"methylated_promoter"
"3545"	"Pec..P08H"	"methylated_promoter"
"1184"	"Pec..P08H"	"methylated_promoter"
"993"	"Pec..P08H"	"methylated_promoter"
"954"	"Pec..P08H"	"methylated_promoter"
"1075"	"Pec..P08H"	"methylated_promoter"
"2265"	"Pec..P08H"	"methylated_promoter"
"3014"	"Pec..P08H"	"methylated_promoter"
"3192"	"Pec..P08H"	"methylated_promoter"
"2003"	"Pec..P08H"	"methylated_promoter"
"4667"	"Pec..P08H"	"methylated_promoter"
"2353"	"Pec..P08H"	"methylated_promoter"
"2269"	"Pec..P08H"	"methylated_promoter"
"219"	"Pec..P08H"	"methylated_promoter"
"3804"	"Pec..P08H"	"methylated_promoter"
"4062"	"Pec..P08H"	"methylated_promoter"
"2443"	"Pec..P08H"	"methylated_promoter"
"2876"	"Pec..P08H"	"methylated_promoter"
"1159"	"Pec..P08H"	"methylated_promoter"
"4715"	"Pec..P08H"	"methylated_promoter"
"4599"	"Pec..P08H"	"methylated_promoter"
"2961"	"Pec..P08H"	"methylated_promoter"
"4836"	"Pec..P08H"	"methylated_promoter"
"4409"	"Pec..P08H"	"methylated_promoter"
"4244"	"Pec..P08H"	"methylated_promoter"
"4337"	"Pec..P08H"	"methylated_promoter"
"1440"	"Pec..P08H"	"methylated_promoter"
"2668"	"Pec..P08H"	"methylated_promoter"
"3125"	"R07B..P08H"	"methylated_promoter"
"3701"	"R07B..P08H"	"methylated_promoter"
"2192"	"R07B..P08H"	"methylated_promoter"
"4220"	"R07B..P08H"	"methylated_promoter"
"3703"	"R07B..P08H"	"methylated_promoter"
"4632"	"R07B..P08H"	"methylated_promoter"
"428"	"R07B..P08H"	"methylated_promoter"
"1717"	"R07B..P08H"	"methylated_promoter"
"1411"	"R07B..P08H"	"methylated_promoter"
"4571"	"R07B..P08H"	"methylated_promoter"
"3522"	"R07B..P08H"	"methylated_promoter"
"1003"	"R07B..P08H"	"methylated_promoter"
"1244"	"R07B..P08H"	"methylated_promoter"
"4567"	"R07B..P08H"	"methylated_promoter"
"3243"	"R07B..P08H"	"methylated_promoter"
"3413"	"R07B..P08H"	"methylated_promoter"
"2878"	"R07B..P08H"	"methylated_promoter"
"2406"	"R07B..P08H"	"methylated_promoter"
"2703"	"R07B..P08H"	"methylated_promoter"
"5092"	"R07B..P08H"	"methylated_promoter"
"2732"	"R07B..P08H"	"methylated_promoter"
"1433"	"R07B..P08H"	"methylated_promoter"
"1676"	"R07B..P08H"	"methylated_promoter"
"4773"	"R07B..P08H"	"methylated_promoter"
"2535"	"R07B..P08H"	"methylated_promoter"
"4860"	"R07B..P08H"	"methylated_promoter"
"1752"	"R07B..P08H"	"methylated_promoter"
"3003"	"R07B..P08H"	"methylated_promoter"
"1463"	"R07B..P08H"	"methylated_promoter"
"4154"	"R07B..P08H"	"methylated_promoter"
"4266"	"R07B..P08H"	"methylated_promoter"
"4619"	"R07B..P08H"	"methylated_promoter"
"4089"	"R07B..P08H"	"methylated_promoter"
"4473"	"R07B..P08H"	"methylated_promoter"
"4424"	"R07B..P08H"	"methylated_promoter"
"4897"	"R07B..P08H"	"methylated_promoter"
"472"	"R07B..P08H"	"methylated_promoter"
"4120"	"R07B..P08H"	"methylated_promoter"
"4148"	"R07B..P08H"	"methylated_promoter"
"2543"	"R07B..P08H"	"methylated_promoter"
"2415"	"R07B..P08H"	"methylated_promoter"
"2920"	"R07B..P08H"	"methylated_promoter"
"2707"	"R07B..P08H"	"methylated_promoter"
"3114"	"R07B..P08H"	"methylated_promoter"
"752"	"R07B..P08H"	"methylated_promoter"
"2135"	"R07B..P08H"	"methylated_promoter"
"1643"	"R07B..P08H"	"methylated_promoter"
"3369"	"R07B..P08H"	"methylated_promoter"
"468"	"R07B..P08H"	"methylated_promoter"
"510"	"R07B..P08H"	"methylated_promoter"
"4430"	"R07B..P08H"	"methylated_promoter"
"4771"	"R07B..P08H"	"methylated_promoter"
"2651"	"R07B..P08H"	"methylated_promoter"
"1673"	"R07B..P08H"	"methylated_promoter"
"4544"	"R07B..P08H"	"methylated_promoter"
"352"	"R07B..P08H"	"methylated_promoter"
"1903"	"R07B..P08H"	"methylated_promoter"
"1234"	"R07B..P08H"	"methylated_promoter"
"2216"	"R07B..P08H"	"methylated_promoter"
"5008"	"R07B..P08H"	"methylated_promoter"
"2865"	"R07B..P08H"	"methylated_promoter"
"691"	"R07B..P08H"	"methylated_promoter"
"4826"	"R07B..P08H"	"methylated_promoter"
"520"	"R07B..P08H"	"methylated_promoter"
"203"	"R07B..P08H"	"methylated_promoter"
"4183"	"R07B..P08H"	"methylated_promoter"
"3468"	"R07B..P08H"	"methylated_promoter"
"229"	"R07B..P08H"	"methylated_promoter"
"1515"	"R07B..P08H"	"methylated_promoter"
"1594"	"R07B..P08H"	"methylated_promoter"
"249"	"R07B..P08H"	"methylated_promoter"
"1087"	"R07B..P08H"	"methylated_promoter"
"844"	"R07B..P08H"	"methylated_promoter"
"195"	"R07B..P08H"	"methylated_promoter"
"1139"	"R07B..P08H"	"methylated_promoter"
"180"	"R07B..P08H"	"methylated_promoter"
"1415"	"R07B..P08H"	"methylated_promoter"
"4931"	"R07B..P08H"	"methylated_promoter"
"3772"	"R07B..P08H"	"methylated_promoter"
"4466"	"R07B..P08H"	"methylated_promoter"
"1005"	"R07B..P08H"	"methylated_promoter"
"2978"	"R07B..P08H"	"methylated_promoter"
"2630"	"R07B..P08H"	"methylated_promoter"
"576"	"R07B..P08H"	"methylated_promoter"
"4795"	"R07B..P08H"	"methylated_promoter"
"3715"	"R07B..P08H"	"methylated_promoter"
"590"	"R07B..P08H"	"methylated_promoter"
"2632"	"R07B..P08H"	"methylated_promoter"
"2282"	"R07B..P08H"	"methylated_promoter"
"1342"	"R07B..P08H"	"methylated_promoter"
"1004"	"R07B..P08H"	"methylated_promoter"
"488"	"R07B..P08H"	"methylated_promoter"
"2602"	"R07B..P08H"	"methylated_promoter"
"1305"	"R07B..P08H"	"methylated_promoter"
"2212"	"R07B..P08H"	"methylated_promoter"
"1016"	"R07B..P08H"	"methylated_promoter"
"5041"	"R07B..P08H"	"methylated_promoter"
"2299"	"R07B..P08H"	"methylated_promoter"
"1563"	"R07B..P08H"	"methylated_promoter"
"4255"	"R07B..P08H"	"methylated_promoter"
"4640"	"R07B..P08H"	"methylated_promoter"
"3495"	"R07B..P08H"	"methylated_promoter"
"1628"	"R07B..P08H"	"methylated_promoter"
"3071"	"R07B..P08H"	"methylated_promoter"
"783"	"R07B..P08H"	"methylated_promoter"
"1478"	"R07B..P08H"	"methylated_promoter"
"2179"	"R07B..P08H"	"methylated_promoter"
"4402"	"R07B..P08H"	"methylated_promoter"
"5091"	"R07B..P08H"	"methylated_promoter"
"3574"	"R07B..P08H"	"methylated_promoter"
"4038"	"R07B..P08H"	"methylated_promoter"
"1951"	"R07B..P08H"	"methylated_promoter"
"3504"	"R07B..P08H"	"methylated_promoter"
"605"	"R07B..P08H"	"methylated_promoter"
"4564"	"R07B..P08H"	"methylated_promoter"
"4871"	"R07B..P08H"	"methylated_promoter"
"4783"	"R07B..P08H"	"methylated_promoter"
"4258"	"R07B..P08H"	"methylated_promoter"
"4203"	"R07B..P08H"	"methylated_promoter"
"1230"	"R07B..P08H"	"methylated_promoter"
"1753"	"R07B..P08H"	"methylated_promoter"
"757"	"R07B..P08H"	"methylated_promoter"
"2237"	"R07B..P08H"	"methylated_promoter"
"1106"	"R07B..P08H"	"methylated_promoter"
"2744"	"R07B..P08H"	"methylated_promoter"
"4492"	"R07B..P08H"	"methylated_promoter"
"4470"	"R07B..P08H"	"methylated_promoter"
"4491"	"R07B..P08H"	"methylated_promoter"
"4091"	"R07B..P08H"	"methylated_promoter"
"1008"	"R07B..P08H"	"methylated_promoter"
"2087"	"R07B..P08H"	"methylated_promoter"
"4971"	"R07B..P08H"	"methylated_promoter"
"210"	"R07B..P08H"	"methylated_promoter"
"756"	"R07B..P08H"	"methylated_promoter"
"2259"	"R07B..P08H"	"methylated_promoter"
"1439"	"R07B..P08H"	"methylated_promoter"
"385"	"R07B..P08H"	"methylated_promoter"
"4656"	"R07B..P08H"	"methylated_promoter"
"3291"	"R07B..P08H"	"methylated_promoter"
"4167"	"R07B..P08H"	"methylated_promoter"
"3073"	"R07B..P08H"	"methylated_promoter"
"1471"	"R07B..P08H"	"methylated_promoter"
"2974"	"R07B..P08H"	"methylated_promoter"
"1778"	"R07B..P08H"	"methylated_promoter"
"3528"	"R07B..P08H"	"methylated_promoter"
"5099"	"R07B..P08H"	"methylated_promoter"
"1770"	"R07B..P08H"	"methylated_promoter"
"3794"	"R07B..P08H"	"methylated_promoter"
"2958"	"R07B..P08H"	"methylated_promoter"
"2391"	"R07B..P08H"	"methylated_promoter"
"2672"	"R07B..P08H"	"methylated_promoter"
"1155"	"R07B..P08H"	"methylated_promoter"
"2886"	"R07B..P08H"	"methylated_promoter"
"2573"	"R07B..P08H"	"methylated_promoter"
"4808"	"R07B..P08H"	"methylated_promoter"
"3850"	"R07B..P08H"	"methylated_promoter"
"4901"	"R07B..P08H"	"methylated_promoter"
"1266"	"R07B..P08H"	"methylated_promoter"
"1614"	"R07B..P08H"	"methylated_promoter"
"2996"	"R07B..P08H"	"methylated_promoter"
"2892"	"R07B..P08H"	"methylated_promoter"
"3359"	"R07B..P08H"	"methylated_promoter"
"3447"	"R07B..P08H"	"methylated_promoter"
"2254"	"R07B..P08H"	"methylated_promoter"
"1733"	"R07B..P08H"	"methylated_promoter"
"4722"	"R07B..P08H"	"methylated_promoter"
"4734"	"R07B..P08H"	"methylated_promoter"
"1782"	"R07B..P08H"	"methylated_promoter"
"4995"	"R07B..P08H"	"methylated_promoter"
"4573"	"R07B..P08H"	"methylated_promoter"
"767"	"R07B..P08H"	"methylated_promoter"
"4040"	"R07B..P08H"	"methylated_promoter"
"3616"	"R07B..P08H"	"methylated_promoter"
"4493"	"R07B..P08H"	"methylated_promoter"
"3438"	"R07B..P08H"	"methylated_promoter"
"4235"	"R07B..P08H"	"methylated_promoter"
"836"	"R07B..P08H"	"methylated_promoter"
"4726"	"R07B..P08H"	"methylated_promoter"
"4008"	"R07B..P08H"	"methylated_promoter"
"3141"	"R07B..P08H"	"methylated_promoter"
"3467"	"R07B..P08H"	"methylated_promoter"
"3077"	"R07B..P08H"	"methylated_promoter"
"3116"	"R07B..P08H"	"methylated_promoter"
"1443"	"R07B..P08H"	"methylated_promoter"
"3138"	"R07B..P08H"	"methylated_promoter"
"3136"	"R07B..P08H"	"methylated_promoter"
"2163"	"R07B..P08H"	"methylated_promoter"
"1047"	"R07B..P08H"	"methylated_promoter"
"2434"	"R07B..P08H"	"methylated_promoter"
"2528"	"R07B..P08H"	"methylated_promoter"
"2101"	"R07B..P08H"	"methylated_promoter"
"4805"	"R07B..P08H"	"methylated_promoter"
"4666"	"Pec..R07B..P08H"	"methylated_promoter"
"3177"	"Pec..R07B..P08H"	"methylated_promoter"
"2610"	"Pec..R07B..P08H"	"methylated_promoter"
"4547"	"Pec..R07B..P08H"	"methylated_promoter"
"4803"	"Pec..R07B..P08H"	"methylated_promoter"
"4294"	"Pec..R07B..P08H"	"methylated_promoter"
"1355"	"Pec..R07B..P08H"	"methylated_promoter"
"4683"	"Pec..R07B..P08H"	"methylated_promoter"
"5073"	"Pec..R07B..P08H"	"methylated_promoter"
"3185"	"Pec..R07B..P08H"	"methylated_promoter"
"5081"	"Pec..R07B..P08H"	"methylated_promoter"
"860"	"Pec..R07B..P08H"	"methylated_promoter"
"650"	"Pec..R07B..P08H"	"methylated_promoter"
"3406"	"Pec..R07B..P08H"	"methylated_promoter"
"301"	"Pec..R07B..P08H"	"methylated_promoter"
"3362"	"Pec..R07B..P08H"	"methylated_promoter"
"1201"	"Pec..R07B..P08H"	"methylated_promoter"
"1207"	"Pec..R07B..P08H"	"methylated_promoter"
"3893"	"Pec..R07B..P08H"	"methylated_promoter"
"578"	"Pec..R07B..P08H"	"methylated_promoter"
"1395"	"Pec..R07B..P08H"	"methylated_promoter"
"5062"	"Pec..R07B..P08H"	"methylated_promoter"
