TSS_idx	binary_idx	binary_mRNA_count	variable	window_meth_freq_50	window_freq_quantiles_min	window_freq_quantiles_max	window_CpGoe_50	window_CpGoe_quantiles_min	window_CpGoe_quantiles_max	group	genome
225	00	NA	20	0.033114381115	0.03186507297	0.03523362	1.0076865	0.962115	1.07433	1	R07B-5
225	00	NA	50	0.033114381115	0.0270055186725	0.045806746875	1.0076865	0.82583425	1.1735375	1	R07B-5
225	00	NA	80	0.033114381115	0.01974603194	0.2515690701	1.0076865	0.4737675	1.24495	1	R07B-5
225	01	NA	20	0.79880525	0.7825433529	0.8256204583	0.505355	0.455942	0.564359	0	R07B-5
225	01	NA	50	0.79880525	0.6414966	0.8734145294	0.505355	0.356812	0.645334	0	R07B-5
225	01	NA	80	0.79880525	0.4681538	0.9059739231	0.505355	0.142776	0.773843	0	R07B-5
225	10	NA	20	0.04817933095	0.044435383186	0.13014182257	0.90934	0.8104192	0.9276832	0	R07B-5
225	10	NA	50	0.04817933095	0.03881946154	0.25308556	0.90934	0.662038	0.955198	0	R07B-5
225	10	NA	80	0.04817933095	0.03393221974	0.3329938447	0.90934	0.5652358	1.0179472	0	R07B-5
225	11	NA	20	0.7759322727	0.73114823332	0.806774086	0.405409	0.3644832	0.4831708	1	R07B-5
225	11	NA	50	0.7759322727	0.6599640714	0.8795389706	0.405409	0.254142	0.62393	1	R07B-5
225	11	NA	80	0.7759322727	0.53760146062	0.92177791002	0.405409	0.1194502	0.8142004	1	R07B-5
225	NA0	NA	20	0.0670524	0.0670524	0.0670524	0.851191	0.851191	0.851191	0	R07B-5
225	NA0	NA	50	0.0670524	0.0670524	0.0670524	0.851191	0.851191	0.851191	0	R07B-5
225	NA0	NA	80	0.0670524	0.0670524	0.0670524	0.851191	0.851191	0.851191	0	R07B-5
225	NA1	NA	20	0.8637455135	0.83685532508	0.87523777746	0.626409	0.5983496	0.6540206	0	R07B-5
225	NA1	NA	50	0.8637455135	0.79652004245	0.8924761734	0.626409	0.5562605	0.695438	0	R07B-5
225	NA1	NA	80	0.8637455135	0.75618475982	0.90971456934	0.626409	0.5141714	0.7368554	0	R07B-5
226	00	NA	20	0.03798866	0.033371717114	0.0411809208	1.01671	0.9781334	1.079096	1	R07B-5
226	00	NA	50	0.03798866	0.02887634118	0.05288288519	1.01671	0.804903	1.13455	1	R07B-5
226	00	NA	80	0.03798866	0.024934983232	0.16626877716	1.01671	0.428846	1.280318	1	R07B-5
226	01	NA	20	0.7939431304	0.747906	0.826300381	0.525322	0.444977	0.573543	0	R07B-5
226	01	NA	50	0.7939431304	0.605545	0.8632513077	0.525322	0.38177	0.666509	0	R07B-5
226	01	NA	80	0.7939431304	0.4703906667	0.91639944	0.525322	0.131971	0.797372	0	R07B-5
226	10	NA	20	0.05199127632	0.04943098246	0.130416104912	0.828496	0.7566904	0.87053	0	R07B-5
226	10	NA	50	0.05199127632	0.04559054167	0.2480533478	0.828496	0.648982	0.933581	0	R07B-5
226	10	NA	80	0.05199127632	0.0417700264	0.326051828	0.828496	0.5577544	0.9724406	0	R07B-5
226	11	NA	20	0.7813582857	0.7342686	0.82923647524	0.437039	0.3661498	0.5156002	1	R07B-5
226	11	NA	50	0.7813582857	0.6636184	0.8848630968	0.437039	0.260775	0.645731	1	R07B-5
226	11	NA	80	0.7813582857	0.5490049667	0.91716272338	0.437039	0.10666	0.7724002	1	R07B-5
226	NA0	NA	20	0.04198800769	0.04198800769	0.04198800769	1.07661	1.07661	1.07661	0	R07B-5
226	NA0	NA	50	0.04198800769	0.04198800769	0.04198800769	1.07661	1.07661	1.07661	0	R07B-5
226	NA0	NA	80	0.04198800769	0.04198800769	0.04198800769	1.07661	1.07661	1.07661	0	R07B-5
226	NA1	NA	20	0.8870038	0.87131466222	0.89745170924	0.765291	0.7356664	0.7865822	0	R07B-5
226	NA1	NA	50	0.8870038	0.84778095555	0.9131235731	0.765291	0.6912295	0.818519	0	R07B-5
226	NA1	NA	80	0.8870038	0.82424724888	0.92879543696	0.765291	0.6467926	0.8504558	0	R07B-5
227	00	NA	20	0.03742240213	0.030381553336	0.044024206318	0.999184	0.9622338	1.045378	1	R07B-5
227	00	NA	50	0.03742240213	0.027738587475	0.054280002425	0.999184	0.701814	1.139455	1	R07B-5
227	00	NA	80	0.03742240213	0.015527485182	0.132407621208	0.999184	0.4665488	1.343978	1	R07B-5
227	01	NA	20	0.7831353684	0.71864331854	0.82402639816	0.479751	0.4349918	0.5572896	0	R07B-5
227	01	NA	50	0.7831353684	0.61316481945	0.87258953635	0.479751	0.2692535	0.625901	0	R07B-5
227	01	NA	80	0.7831353684	0.45156580892	0.91637828482	0.479751	0.1043164	0.805067	0	R07B-5
227	10	NA	20	0.06817816552	0.05733311874	0.155858244752	0.756744	0.7417788	0.8259384	0	R07B-5
227	10	NA	50	0.06817816552	0.04106554857	0.2873783636	0.756744	0.719331	0.92973	0	R07B-5
227	10	NA	80	0.06817816552	0.03632382117	0.34872650906	0.756744	0.6719298	0.9364266	0	R07B-5
227	11	NA	20	0.7813582857	0.748484504	0.82116128288	0.437756	0.374879	0.4952526	1	R07B-5
227	11	NA	50	0.7813582857	0.7059586125	0.87541909165	0.437756	0.286497	0.6455515	1	R07B-5
227	11	NA	80	0.7813582857	0.5530808962	0.9156057	0.437756	0.1170156	0.8311094	1	R07B-5
227	NA0	NA	20	0.05786918462	0.05786918462	0.05786918462	1.03495	1.03495	1.03495	0	R07B-5
227	NA0	NA	50	0.05786918462	0.05786918462	0.05786918462	1.03495	1.03495	1.03495	0	R07B-5
227	NA0	NA	80	0.05786918462	0.05786918462	0.05786918462	1.03495	1.03495	1.03495	0	R07B-5
227	NA1	NA	20	0.8934071176	0.88280116908	0.90114710122	0.702549	0.699195	0.7485612	0	R07B-5
227	NA1	NA	50	0.8934071176	0.8668922463	0.91275707665	0.702549	0.694164	0.8175795	0	R07B-5
227	NA1	NA	80	0.8934071176	0.85098332352	0.92436705208	0.702549	0.689133	0.8865978	0	R07B-5
228	00	NA	20	0.03624433056	0.024654922308	0.040997317024	0.947717	0.8871356	1.011908	1	R07B-5
228	00	NA	50	0.03624433056	0.020002424285	0.06235481842	0.947717	0.655942	1.120525	1	R07B-5
228	00	NA	80	0.03624433056	0.01395008381	0.14746949638	0.947717	0.5716906	1.35344	1	R07B-5
228	01	NA	20	0.7719915217	0.72385939088	0.81371116444	0.494481	0.4094668	0.5474652	0	R07B-5
228	01	NA	50	0.7719915217	0.6606148333	0.8679066667	0.494481	0.309046	0.638319	0	R07B-5
228	01	NA	80	0.7719915217	0.51865276664	0.9183901059	0.494481	0.1453448	0.7819028	0	R07B-5
228	10	NA	20	0.06197006429	0.056381858002	0.149768097414	0.721754	0.7104232	0.8417124	0	R07B-5
228	10	NA	50	0.06197006429	0.04799954857	0.2814651471	0.721754	0.693427	1.02165	0	R07B-5
228	10	NA	80	0.06197006429	0.03429319693	0.32959270884	0.721754	0.6718324	1.028574	0	R07B-5
228	11	NA	20	0.7992961757	0.7660040167	0.8257623484	0.427537	0.396188	0.5345678	1	R07B-5
228	11	NA	50	0.7992961757	0.694150138875	0.878962383325	0.427537	0.2902075	0.63986775	1	R07B-5
228	11	NA	80	0.7992961757	0.55301621934	0.91518280252	0.427537	0.1297427	0.86214	1	R07B-5
228	NA0	NA	20	0.04711894167	0.04711894167	0.04711894167	1.40055	1.40055	1.40055	0	R07B-5
228	NA0	NA	50	0.04711894167	0.04711894167	0.04711894167	1.40055	1.40055	1.40055	0	R07B-5
228	NA0	NA	80	0.04711894167	0.04711894167	0.04711894167	1.40055	1.40055	1.40055	0	R07B-5
228	NA1	NA	20	0.9103913437	0.90104647496	0.91391199314	0.673078	0.6710134	0.7234366	0	R07B-5
228	NA1	NA	50	0.9103913437	0.88702917185	0.9191929673	0.673078	0.6679165	0.7989745	0	R07B-5
228	NA1	NA	80	0.9103913437	0.87301186874	0.92447394146	0.673078	0.6648196	0.8745124	0	R07B-5
229	00	NA	20	0.03246578421	0.02760315796	0.042199179374	0.958813	0.8815348	1.027014	1	R07B-5
229	00	NA	50	0.03246578421	0.019412788465	0.064368941665	0.958813	0.6547835	1.08839	1	R07B-5
229	00	NA	80	0.03246578421	0.014733300338	0.15181228376	0.958813	0.5596158	1.382636	1	R07B-5
229	01	NA	20	0.7817093043	0.76381380182	0.82079807692	0.477907	0.4208462	0.5648184	0	R07B-5
229	01	NA	50	0.7817093043	0.65062354545	0.88373396295	0.477907	0.2409675	0.678347	0	R07B-5
229	01	NA	80	0.7817093043	0.49589695292	0.9185144375	0.477907	0.1434672	0.8077046	0	R07B-5
229	10	NA	20	0.05078617241	0.04917400567	0.149910117726	0.792234	0.765994	0.8609556	0	R07B-5
229	10	NA	50	0.05078617241	0.04675575556	0.2985960357	0.792234	0.726634	0.964038	0	R07B-5
229	10	NA	80	0.05078617241	0.042039492658	0.31837465752	0.792234	0.6401578	1.0450932	0	R07B-5
229	11	NA	20	0.8023083	0.7722101818	0.8266163333	0.480096	0.40926	0.52263	1	R07B-5
229	11	NA	50	0.8023083	0.6787493111	0.8781431765	0.480096	0.271527	0.605768	1	R07B-5
229	11	NA	80	0.8023083	0.5380124444	0.9044798571	0.480096	0.142046	0.94706	1	R07B-5
229	NA0	NA	20	0.04485655455	0.04485655455	0.04485655455	1.40873	1.40873	1.40873	0	R07B-5
229	NA0	NA	50	0.04485655455	0.04485655455	0.04485655455	1.40873	1.40873	1.40873	0	R07B-5
229	NA0	NA	80	0.04485655455	0.04485655455	0.04485655455	1.40873	1.40873	1.40873	0	R07B-5
229	NA1	NA	20	0.9020508696	0.89850435884	0.90770236568	0.667053	0.649499	0.671387	0	R07B-5
229	NA1	NA	50	0.9020508696	0.8931845927	0.9161796098	0.667053	0.623168	0.677888	0	R07B-5
229	NA1	NA	80	0.9020508696	0.88786482656	0.92465685392	0.667053	0.596837	0.684389	0	R07B-5
230	00	NA	20	0.032407765035	0.026204441352	0.043540905136	0.937542	0.7776944	1.0234944	1	R07B-5
230	00	NA	50	0.032407765035	0.0206925819325	0.0608957666675	0.937542	0.725244	1.1577725	1	R07B-5
230	00	NA	80	0.032407765035	0.015322669772	0.106905043429	0.937542	0.5300612	1.381064	1	R07B-5
230	01	NA	20	0.7885765801	0.74999565382	0.82584779998	0.456701	0.4299602	0.5183358	0	R07B-5
230	01	NA	50	0.7885765801	0.615119135425	0.880411046925	0.456701	0.29003725	0.6374875	0	R07B-5
230	01	NA	80	0.7885765801	0.43599478747	0.92852346741	0.456701	0.1292092	0.8355884	0	R07B-5
230	10	NA	20	0.08280735833	0.074174779998	0.173064624518	0.742201	0.6857386	0.9171366	0	R07B-5
230	10	NA	50	0.08280735833	0.0612259125	0.3084505238	0.742201	0.601045	1.17954	0	R07B-5
230	10	NA	80	0.08280735833	0.055180413888	0.34776982202	0.742201	0.5745568	1.270134	0	R07B-5
230	11	NA	20	0.80662559285	0.78435985628	0.82674528104	0.50839	0.4425798	0.5326736	1	R07B-5
230	11	NA	50	0.80662559285	0.688107759625	0.87518104955	0.50839	0.341813	0.597124	1	R07B-5
230	11	NA	80	0.80662559285	0.53357021078	0.900888573	0.50839	0.2085389	0.9350113	1	R07B-5
230	NA0	NA	20	0.04387423571	0.04387423571	0.04387423571	1.49488	1.49488	1.49488	0	R07B-5
230	NA0	NA	50	0.04387423571	0.04387423571	0.04387423571	1.49488	1.49488	1.49488	0	R07B-5
230	NA0	NA	80	0.04387423571	0.04387423571	0.04387423571	1.49488	1.49488	1.49488	0	R07B-5
230	NA1	NA	20	0.909822	0.90896793914	0.91391927	0.483575	0.4686444	0.5201934	0	R07B-5
230	NA1	NA	50	0.909822	0.90768684785	0.920065175	0.483575	0.4462485	0.575121	0	R07B-5
230	NA1	NA	80	0.909822	0.90640575656	0.92621108	0.483575	0.4238526	0.6300486	0	R07B-5
231	00	NA	20	0.031984725	0.02654729	0.03601210769	0.922652	0.8082	1.01172	1	R07B-5
231	00	NA	50	0.031984725	0.02277154341	0.04490505104	0.922652	0.6446365	1.086205	1	R07B-5
231	00	NA	80	0.031984725	0.01730982308	0.113912725	0.922652	0.466749	1.31097	1	R07B-5
231	01	NA	20	0.8146579474	0.7166110909	0.8419131176	0.449686	0.401042	0.498939	0	R07B-5
231	01	NA	50	0.8146579474	0.59441173135	0.88250453125	0.449686	0.335161	0.630837	0	R07B-5
231	01	NA	80	0.8146579474	0.391157	0.9136091905	0.449686	0.13859	0.769779	0	R07B-5
231	10	NA	20	0.09773188571	0.07980709333	0.200620303826	0.767211	0.737885	0.9444546	0	R07B-5
231	10	NA	50	0.09773188571	0.05291990476	0.354952931	0.767211	0.693896	1.21032	0	R07B-5
231	10	NA	80	0.09773188571	0.043150635418	0.365111243	0.767211	0.5442944	1.272006	0	R07B-5
231	11	NA	20	0.7955584685	0.77354556126	0.8273118	0.4885035	0.4306208	0.5360642	1	R07B-5
231	11	NA	50	0.7955584685	0.719051999975	0.87373605125	0.4885035	0.351023	0.63573025	1	R07B-5
231	11	NA	80	0.7955584685	0.57024964371	0.90775552132	0.4885035	0.2126381	0.910102	1	R07B-5
231	NA0	NA	20	0.04663760488	0.04663760488	0.04663760488	1.46659	1.46659	1.46659	0	R07B-5
231	NA0	NA	50	0.04663760488	0.04663760488	0.04663760488	1.46659	1.46659	1.46659	0	R07B-5
231	NA0	NA	80	0.04663760488	0.04663760488	0.04663760488	1.46659	1.46659	1.46659	0	R07B-5
231	NA1	NA	20	0.9127075	0.91096105454	0.91721841176	0.395981	0.3711454	0.4410456	0	R07B-5
231	NA1	NA	50	0.9127075	0.90834138635	0.9239847794	0.395981	0.333892	0.5086425	0	R07B-5
231	NA1	NA	80	0.9127075	0.90572171816	0.93075114704	0.395981	0.2966386	0.5762394	0	R07B-5
232	00	NA	20	0.033970969005	0.025763994848	0.035578935188	0.973103	0.8681998	1.015788	1	R07B-5
232	00	NA	50	0.033970969005	0.0217964498025	0.057965321405	0.973103	0.730817	1.1485075	1	R07B-5
232	00	NA	80	0.033970969005	0.016732555515	0.1107322386	0.973103	0.4821977	1.218397	1	R07B-5
232	01	NA	20	0.79873321135	0.73288214686	0.83711723258	0.4169115	0.4019586	0.484559	0	R07B-5
232	01	NA	50	0.79873321135	0.6530210457	0.8857023665	0.4169115	0.334646	0.649536	0	R07B-5
232	01	NA	80	0.79873321135	0.42287933119	0.92188762742	0.4169115	0.1179335	0.8385694	0	R07B-5
232	10	NA	20	0.1169058455	0.0874955673	0.21882461318	0.835687	0.6856314	0.9946682	0	R07B-5
232	10	NA	50	0.1169058455	0.04338015	0.3717027647	0.835687	0.460548	1.23314	0	R07B-5
232	10	NA	80	0.1169058455	0.038075984514	0.37571536472	0.835687	0.4250148	1.25519	0	R07B-5
232	11	NA	20	0.7900353808	0.7528478333	0.8207748088	0.488729	0.386905	0.531962	1	R07B-5
232	11	NA	50	0.7900353808	0.681290159375	0.868099078525	0.488729	0.3004125	0.6387625	1	R07B-5
232	11	NA	80	0.7900353808	0.53980016665	0.89889617285	0.488729	0.1540485	0.964081	1	R07B-5
232	NA0	NA	20	0.0421492325	0.0421492325	0.0421492325	1.43	1.43	1.43	0	R07B-5
232	NA0	NA	50	0.0421492325	0.0421492325	0.0421492325	1.43	1.43	1.43	0	R07B-5
232	NA0	NA	80	0.0421492325	0.0421492325	0.0421492325	1.43	1.43	1.43	0	R07B-5
232	NA1	NA	20	0.9153842353	0.90744462024	0.91731972158	0.301446	0.2597498	0.3816026	0	R07B-5
232	NA1	NA	50	0.9153842353	0.89553519765	0.920222951	0.301446	0.1972055	0.5018375	0	R07B-5
232	NA1	NA	80	0.9153842353	0.88362577506	0.92312618042	0.301446	0.1346612	0.6220724	0	R07B-5
233	00	NA	20	0.03764499269	0.02652590175	0.042464188664	1.0110935	0.8974974	1.063822	1	R07B-5
233	00	NA	50	0.03764499269	0.0220736479025	0.06276024598	1.0110935	0.6902685	1.1339675	1	R07B-5
233	00	NA	80	0.03764499269	0.018850890297	0.10820786653	1.0110935	0.4199307	1.310396	1	R07B-5
233	01	NA	20	0.77259426665	0.74270352306	0.82942954428	0.4284305	0.398697	0.48478	0	R07B-5
233	01	NA	50	0.77259426665	0.668095150625	0.8939400367	0.4284305	0.28158925	0.61673875	0	R07B-5
233	01	NA	80	0.77259426665	0.46849080042	0.91540745434	0.4284305	0.1075703	0.8943044	0	R07B-5
233	10	NA	20	0.13265724	0.094931319652	0.24388287476	1.03104	0.7792952	1.114016	0	R07B-5
233	10	NA	50	0.13265724	0.03834243913	0.4107213269	1.03104	0.401678	1.23848	0	R07B-5
233	10	NA	80	0.13265724	0.03649538065	0.41729878076	1.03104	0.3615692	1.243934	0	R07B-5
233	11	NA	20	0.7800629836	0.74914239334	0.81787435	0.4312765	0.3626328	0.4848268	1	R07B-5
233	11	NA	50	0.7800629836	0.68640866665	0.8563645881	0.4312765	0.3027615	0.64839625	1	R07B-5
233	11	NA	80	0.7800629836	0.51565908751	0.90218455284	0.4312765	0.143972	0.8692079	1	R07B-5
233	NA0	NA	20	0.05251276111	0.05251276111	0.05251276111	1.13793	1.13793	1.13793	0	R07B-5
233	NA0	NA	50	0.05251276111	0.05251276111	0.05251276111	1.13793	1.13793	1.13793	0	R07B-5
233	NA0	NA	80	0.05251276111	0.05251276111	0.05251276111	1.13793	1.13793	1.13793	0	R07B-5
233	NA1	NA	20	0.860759	0.8601657862	0.8690059875	0.254554	0.2061682	0.344669	0	R07B-5
233	NA1	NA	50	0.860759	0.8592759655	0.88137646875	0.254554	0.1335895	0.4798415	0	R07B-5
233	NA1	NA	80	0.860759	0.8583861448	0.89374695	0.254554	0.0610108	0.615014	0	R07B-5
234	00	NA	20	0.03356344221	0.025584248934	0.040499761764	1.03531	0.97145	1.084644	1	R07B-5
234	00	NA	50	0.03356344221	0.0234587691375	0.067915984375	1.03531	0.72474175	1.1321725	1	R07B-5
234	00	NA	80	0.03356344221	0.016241789074	0.11727829886	1.03531	0.5083759	1.228139	1	R07B-5
234	01	NA	20	0.7745286	0.7386572727	0.8430724286	0.433538	0.345476	0.522375	0	R07B-5
234	01	NA	50	0.7745286	0.6901709879	0.88040544285	0.433538	0.271365	0.6014815	0	R07B-5
234	01	NA	80	0.7745286	0.4982814	0.918033	0.433538	0.130656	0.802942	0	R07B-5
234	10	NA	20	0.210800015	0.1469079962	0.286484729	1.00209	0.7575992	1.040966	0	R07B-5
234	10	NA	50	0.210800015	0.051069968	0.4000118	1.00209	0.390863	1.09928	0	R07B-5
234	10	NA	80	0.210800015	0.045766852652	0.42192598664	1.00209	0.3266888	1.177628	0	R07B-5
234	11	NA	20	0.7793805789	0.7364784925	0.81694557454	0.408747	0.372804	0.4840944	1	R07B-5
234	11	NA	50	0.7793805789	0.63956207725	0.86889620835	0.408747	0.2915735	0.6432835	1	R07B-5
234	11	NA	80	0.7793805789	0.50067063552	0.90444610522	0.408747	0.1287554	0.930419	1	R07B-5
234	NA0	NA	20	0.0607081963	0.0607081963	0.0607081963	0.969997	0.969997	0.969997	0	R07B-5
234	NA0	NA	50	0.0607081963	0.0607081963	0.0607081963	0.969997	0.969997	0.969997	0	R07B-5
234	NA0	NA	80	0.0607081963	0.0607081963	0.0607081963	0.969997	0.969997	0.969997	0	R07B-5
234	NA1	NA	20	0.8686995	0.86420312258	0.87906642858	0.204244	0.17916894	0.3017176	0	R07B-5
234	NA1	NA	50	0.8686995	0.85745855645	0.89461682145	0.204244	0.14155635	0.447928	0	R07B-5
234	NA1	NA	80	0.8686995	0.85071399032	0.91016721432	0.204244	0.10394376	0.5941384	0	R07B-5
235	00	NA	20	0.03258059485	0.027470686452	0.036317025482	0.9702215	0.9201828	1.067008	1	R07B-5
235	00	NA	50	0.03258059485	0.023590665125	0.0594774771775	0.9702215	0.774286	1.1959125	1	R07B-5
235	00	NA	80	0.03258059485	0.015734512308	0.12904110335	0.9702215	0.5279971	1.296459	1	R07B-5
235	01	NA	20	0.7737641667	0.7448583846	0.8050454	0.441281	0.406041	0.53811	0	R07B-5
235	01	NA	50	0.7737641667	0.7003499145	0.88565227095	0.441281	0.274649	0.62569	0	R07B-5
235	01	NA	80	0.7737641667	0.5092868889	0.9230391429	0.441281	0.107692	0.778863	0	R07B-5
235	10	NA	20	0.3186600316	0.213932348192	0.3385049618	0.920012	0.7175988	0.9703672	0	R07B-5
235	10	NA	50	0.3186600316	0.05684082308	0.3682723571	0.920012	0.413979	1.0459	0	R07B-5
235	10	NA	80	0.3186600316	0.051675856502	0.38531208284	0.920012	0.3850416	1.10086	0	R07B-5
235	11	NA	20	0.7791163636	0.724181	0.8212979167	0.417941	0.343235	0.471547	1	R07B-5
235	11	NA	50	0.7791163636	0.6454138333	0.8688538966	0.417941	0.259217	0.631237	1	R07B-5
235	11	NA	80	0.7791163636	0.4919255	0.9170660909	0.417941	0.121563	0.907515	1	R07B-5
235	NA0	NA	20	0.06705221034	0.06705221034	0.06705221034	0.947299	0.947299	0.947299	0	R07B-5
235	NA0	NA	50	0.06705221034	0.06705221034	0.06705221034	0.947299	0.947299	0.947299	0	R07B-5
235	NA0	NA	80	0.06705221034	0.06705221034	0.06705221034	0.947299	0.947299	0.947299	0	R07B-5
235	NA1	NA	20	0.823753125	0.82322555	0.84121658	0.123003	0.1127846	0.2438836	0	R07B-5
235	NA1	NA	50	0.823753125	0.8224341875	0.8674117625	0.123003	0.097457	0.4252045	0	R07B-5
235	NA1	NA	80	0.823753125	0.821642825	0.893606945	0.123003	0.0821294	0.6065254	0	R07B-5
236	00	NA	20	0.03319212719	0.02955594703	0.03611002519	1.013215	0.924733	1.042442	1	R07B-5
236	00	NA	50	0.03319212719	0.0231420866025	0.0449497554475	1.013215	0.7934195	1.172705	1	R07B-5
236	00	NA	80	0.03319212719	0.0133757402846	0.12595187124	1.013215	0.4978799	1.517896	1	R07B-5
236	01	NA	20	0.7673993243	0.73007955	0.8225738315	0.481397	0.3775916	0.555542	0	R07B-5
236	01	NA	50	0.7673993243	0.6929448958	0.8826987917	0.481397	0.283774	0.637139	0	R07B-5
236	01	NA	80	0.7673993243	0.52747854666	0.9192351941	0.481397	0.1122604	0.7070094	0	R07B-5
236	10	NA	20	0.200310375	0.14287730346	0.29102340336	0.805167	0.6699934	0.8661174	0	R07B-5
236	10	NA	50	0.200310375	0.05672769615	0.4270929459	0.805167	0.467233	0.957543	0	R07B-5
236	10	NA	80	0.200310375	0.056239425384	0.42845177676	0.805167	0.3677152	1.0037952	0	R07B-5
236	11	NA	20	0.781818	0.7182895478	0.8219364444	0.416238	0.380577	0.46641	1	R07B-5
236	11	NA	50	0.781818	0.6497215	0.867223913	0.416238	0.283764	0.676571	1	R07B-5
236	11	NA	80	0.781818	0.4919255	0.9136924737	0.416238	0.117093	0.837596	1	R07B-5
236	NA0	NA	20	0.0825615087	0.0825615087	0.0825615087	0.890915	0.890915	0.890915	0	R07B-5
236	NA0	NA	50	0.0825615087	0.0825615087	0.0825615087	0.890915	0.890915	0.890915	0	R07B-5
236	NA0	NA	80	0.0825615087	0.0825615087	0.0825615087	0.890915	0.890915	0.890915	0	R07B-5
236	NA1	NA	20	0.8238471905	0.8089524524	0.8412918324	0.141612	0.12059712	0.2843592	0	R07B-5
236	NA1	NA	50	0.8238471905	0.78661034525	0.86745879525	0.141612	0.0890748	0.49848	0	R07B-5
236	NA1	NA	80	0.8238471905	0.7642682381	0.8936257581	0.141612	0.05755248	0.7126008	0	R07B-5
237	00	NA	20	0.033627887745	0.029628685194	0.036608808388	0.978324	0.911981	1.044866	1	R07B-5
237	00	NA	50	0.033627887745	0.0203753929175	0.0532202473475	0.978324	0.70643225	1.1763025	1	R07B-5
237	00	NA	80	0.033627887745	0.015369120334	0.10868513875	0.978324	0.5581744	1.314448	1	R07B-5
237	01	NA	20	0.7599616667	0.74213659552	0.79804607362	0.4602845	0.3990536	0.5293894	0	R07B-5
237	01	NA	50	0.7599616667	0.66831678655	0.880439416675	0.4602845	0.28313275	0.645482	0	R07B-5
237	01	NA	80	0.7599616667	0.51928724999	0.9083223579	0.4602845	0.1372973	0.8311188	0	R07B-5
237	10	NA	20	0.266982635	0.183983458036	0.323636381	0.825001	0.7416286	0.894395	0	R07B-5
237	10	NA	50	0.266982635	0.05948469259	0.408617	0.825001	0.61657	0.998486	0	R07B-5
237	10	NA	80	0.266982635	0.053810148286	0.4495315616	0.825001	0.516178	1.0368344	0	R07B-5
237	11	NA	20	0.7852803514	0.7462023636	0.829282375	0.418838	0.385624	0.518625	1	R07B-5
237	11	NA	50	0.7852803514	0.6656194615	0.878841913	0.418838	0.298103	0.677351	1	R07B-5
237	11	NA	80	0.7852803514	0.5349793571	0.9132910755	0.418838	0.136234	0.84559	1	R07B-5
237	NA0	NA	20	0.08448651304	0.08448651304	0.08448651304	0.899899	0.899899	0.899899	0	R07B-5
237	NA0	NA	50	0.08448651304	0.08448651304	0.08448651304	0.899899	0.899899	0.899899	0	R07B-5
237	NA0	NA	80	0.08448651304	0.08448651304	0.08448651304	0.899899	0.899899	0.899899	0	R07B-5
237	NA1	NA	20	0.8420661818	0.83071227878	0.85586702544	0.164408	0.14315784	0.2506384	0	R07B-5
237	NA1	NA	50	0.8420661818	0.81368142425	0.8765682909	0.164408	0.1112826	0.379984	0	R07B-5
237	NA1	NA	80	0.8420661818	0.79665056972	0.89726955636	0.164408	0.07940736	0.5093296	0	R07B-5
238	00	NA	20	0.03200785269	0.029844979508	0.034876998322	0.9961745	0.9693544	1.046778	1	R07B-5
238	00	NA	50	0.03200785269	0.020101717995	0.0454937890625	0.9961745	0.81782725	1.17851	1	R07B-5
238	00	NA	80	0.03200785269	0.012497259672	0.0974265600000002	0.9961745	0.5558266	1.25443	1	R07B-5
238	01	NA	20	0.7819165982	0.7546587391	0.8187368889	0.4615345	0.389841	0.566913	0	R07B-5
238	01	NA	50	0.7819165982	0.68418211235	0.88818620515	0.4615345	0.2544265	0.67110825	0	R07B-5
238	01	NA	80	0.7819165982	0.4390276313	0.9159126	0.4615345	0.1866005	0.7751695	0	R07B-5
238	10	NA	20	0.2860804409	0.19818960054	0.32914019626	0.803372	0.75359	0.8153568	0	R07B-5
238	10	NA	50	0.2860804409	0.06635334	0.3937298293	0.803372	0.678917	0.833334	0	R07B-5
238	10	NA	80	0.2860804409	0.051399077382	0.48433372324	0.803372	0.545891	0.930711	0	R07B-5
238	11	NA	20	0.8068607407	0.7636188509	0.82944888794	0.480756	0.3871508	0.5787952	1	R07B-5
238	11	NA	50	0.8068607407	0.6464213333	0.8756731905	0.480756	0.312813	0.679003	1	R07B-5
238	11	NA	80	0.8068607407	0.53041933334	0.91732164022	0.480756	0.1811532	0.818041	1	R07B-5
238	NA0	NA	20	0.07218038333	0.07218038333	0.07218038333	1.00654	1.00654	1.00654	0	R07B-5
238	NA0	NA	50	0.07218038333	0.07218038333	0.07218038333	1.00654	1.00654	1.00654	0	R07B-5
238	NA0	NA	80	0.07218038333	0.07218038333	0.07218038333	1.00654	1.00654	1.00654	0	R07B-5
238	NA1	NA	20	0.886852	0.88118209474	0.89169568	0.270687	0.255823	0.3185556	0	R07B-5
238	NA1	NA	50	0.886852	0.87267723685	0.8989612	0.270687	0.233527	0.3903585	0	R07B-5
238	NA1	NA	80	0.886852	0.86417237896	0.90622672	0.270687	0.211231	0.4621614	0	R07B-5
239	00	NA	20	0.033085249595	0.028109248234	0.037566366634	1.037684	0.9378454	1.112568	1	R07B-5
239	00	NA	50	0.033085249595	0.018519693055	0.0505567346325	1.037684	0.794083	1.1676225	1	R07B-5
239	00	NA	80	0.033085249595	0.0092071006515	0.0976266362880003	1.037684	0.5866546	1.410643	1	R07B-5
239	01	NA	20	0.8135250769	0.75122092586	0.86233934832	0.463813	0.4229724	0.5532824	0	R07B-5
