"orth_id"	"L1"	"meth"
"254"	"Pec..R07B..P08H"	"methylated_gene-body"
"3429"	"Pec..R07B..P08H"	"methylated_gene-body"
"5079"	"Pec..R07B..P08H"	"methylated_gene-body"
"3571"	"Pec..R07B..P08H"	"methylated_gene-body"
"2624"	"Pec..R07B..P08H"	"methylated_gene-body"
"2805"	"Pec..R07B..P08H"	"methylated_gene-body"
"5110"	"Pec..R07B..P08H"	"methylated_gene-body"
"4631"	"Pec..R07B..P08H"	"methylated_gene-body"
"4225"	"Pec..R07B..P08H"	"methylated_gene-body"
"2613"	"Pec..R07B..P08H"	"methylated_gene-body"
"281"	"Pec..R07B..P08H"	"methylated_gene-body"
"2860"	"Pec..R07B..P08H"	"methylated_gene-body"
"1005"	"Pec..R07B..P08H"	"methylated_gene-body"
"3034"	"Pec..R07B..P08H"	"methylated_gene-body"
"831"	"Pec..R07B..P08H"	"methylated_gene-body"
"4809"	"Pec..R07B..P08H"	"methylated_gene-body"
"1425"	"Pec..R07B..P08H"	"methylated_gene-body"
"1211"	"Pec..R07B..P08H"	"methylated_gene-body"
"4678"	"Pec..R07B..P08H"	"methylated_gene-body"
"2835"	"Pec..R07B..P08H"	"methylated_gene-body"
"1280"	"Pec..R07B..P08H"	"methylated_gene-body"
"1241"	"Pec..R07B..P08H"	"methylated_gene-body"
"2872"	"Pec..R07B..P08H"	"methylated_gene-body"
"2465"	"Pec..R07B..P08H"	"methylated_gene-body"
"3882"	"Pec..R07B..P08H"	"methylated_gene-body"
"1455"	"Pec..R07B..P08H"	"methylated_gene-body"
"3585"	"Pec..R07B..P08H"	"methylated_gene-body"
"3717"	"Pec..R07B..P08H"	"methylated_gene-body"
"1452"	"Pec..R07B..P08H"	"methylated_gene-body"
"2285"	"Pec..R07B..P08H"	"methylated_gene-body"
"210"	"Pec..R07B..P08H"	"methylated_gene-body"
"2713"	"Pec..R07B..P08H"	"methylated_gene-body"
"4072"	"Pec..R07B..P08H"	"methylated_gene-body"
"1843"	"Pec..R07B..P08H"	"methylated_gene-body"
"4439"	"Pec..R07B..P08H"	"methylated_gene-body"
"3958"	"Pec..R07B..P08H"	"methylated_gene-body"
"4493"	"Pec..R07B..P08H"	"methylated_gene-body"
"4185"	"Pec..R07B..P08H"	"methylated_gene-body"
"3478"	"Pec..R07B..P08H"	"methylated_gene-body"
"2458"	"Pec..R07B..P08H"	"methylated_gene-body"
"1629"	"Pec..R07B..P08H"	"methylated_gene-body"
"4856"	"Pec..R07B..P08H"	"methylated_gene-body"
"4601"	"Pec..R07B..P08H"	"methylated_gene-body"
"3530"	"Pec..R07B..P08H"	"methylated_gene-body"
"3529"	"Pec..R07B..P08H"	"methylated_gene-body"
"2732"	"Pec..R07B..P08H"	"methylated_gene-body"
"2388"	"Pec..R07B..P08H"	"methylated_gene-body"
"2202"	"Pec..R07B..P08H"	"methylated_gene-body"
"224"	"Pec..R07B..P08H"	"methylated_gene-body"
"1715"	"Pec..R07B..P08H"	"methylated_gene-body"
"1752"	"Pec..R07B..P08H"	"methylated_gene-body"
"2600"	"Pec..R07B..P08H"	"methylated_gene-body"
"3179"	"Pec..R07B..P08H"	"methylated_gene-body"
"2682"	"Pec..R07B..P08H"	"methylated_gene-body"
"3813"	"Pec..R07B..P08H"	"methylated_gene-body"
"3214"	"Pec..R07B..P08H"	"methylated_gene-body"
"4576"	"Pec..R07B..P08H"	"methylated_gene-body"
"2186"	"Pec..R07B..P08H"	"methylated_gene-body"
"3393"	"Pec..R07B..P08H"	"methylated_gene-body"
"2224"	"Pec..R07B..P08H"	"methylated_gene-body"
"3216"	"Pec..R07B..P08H"	"methylated_gene-body"
"1754"	"Pec..R07B..P08H"	"methylated_gene-body"
"1129"	"Pec..R07B..P08H"	"methylated_gene-body"
"1306"	"Pec..R07B..P08H"	"methylated_gene-body"
"3992"	"Pec..R07B..P08H"	"methylated_gene-body"
"173"	"Pec..R07B..P08H"	"methylated_gene-body"
"4704"	"Pec..R07B..P08H"	"methylated_gene-body"
"1881"	"Pec..R07B..P08H"	"methylated_gene-body"
"2271"	"Pec..R07B..P08H"	"methylated_gene-body"
"1689"	"Pec..R07B..P08H"	"methylated_gene-body"
"3731"	"Pec..R07B..P08H"	"methylated_gene-body"
"3135"	"Pec..R07B..P08H"	"methylated_gene-body"
"5087"	"Pec..R07B..P08H"	"methylated_gene-body"
"3756"	"Pec..R07B..P08H"	"methylated_gene-body"
"4987"	"Pec..R07B..P08H"	"methylated_gene-body"
"2694"	"Pec..R07B..P08H"	"methylated_gene-body"
"3677"	"Pec..R07B..P08H"	"methylated_gene-body"
"1809"	"Pec..R07B..P08H"	"methylated_gene-body"
"2115"	"Pec..R07B..P08H"	"methylated_gene-body"
"1139"	"Pec..R07B..P08H"	"methylated_gene-body"
"4497"	"Pec..R07B..P08H"	"methylated_gene-body"
"3915"	"Pec..R07B..P08H"	"methylated_gene-body"
"1003"	"Pec..R07B..P08H"	"methylated_gene-body"
"2348"	"Pec..R07B..P08H"	"methylated_gene-body"
"2188"	"Pec..R07B..P08H"	"methylated_gene-body"
"3372"	"Pec..R07B..P08H"	"methylated_gene-body"
"1296"	"Pec..R07B..P08H"	"methylated_gene-body"
"2675"	"Pec..R07B..P08H"	"methylated_gene-body"
"2016"	"Pec..R07B..P08H"	"methylated_gene-body"
"1836"	"Pec..R07B..P08H"	"methylated_gene-body"
"1240"	"Pec..R07B..P08H"	"methylated_gene-body"
"350"	"Pec..R07B..P08H"	"methylated_gene-body"
"226"	"Pec..R07B..P08H"	"methylated_gene-body"
"1098"	"Pec..R07B..P08H"	"methylated_gene-body"
"1308"	"Pec..R07B..P08H"	"methylated_gene-body"
"2704"	"Pec..R07B..P08H"	"methylated_gene-body"
"1104"	"Pec..R07B..P08H"	"methylated_gene-body"
"3215"	"Pec..R07B..P08H"	"methylated_gene-body"
"3453"	"Pec..R07B..P08H"	"methylated_gene-body"
"3721"	"Pec..R07B..P08H"	"methylated_gene-body"
"2903"	"Pec..R07B..P08H"	"methylated_gene-body"
"4734"	"Pec..R07B..P08H"	"methylated_gene-body"
"2114"	"Pec..R07B..P08H"	"methylated_gene-body"
"229"	"Pec..R07B..P08H"	"methylated_gene-body"
"4797"	"Pec..R07B..P08H"	"methylated_gene-body"
"4620"	"Pec..R07B..P08H"	"methylated_gene-body"
"5001"	"Pec..R07B..P08H"	"methylated_gene-body"
"1227"	"Pec..R07B..P08H"	"methylated_gene-body"
"1168"	"Pec..R07B..P08H"	"methylated_gene-body"
"810"	"Pec..R07B..P08H"	"methylated_gene-body"
"1981"	"Pec..R07B..P08H"	"methylated_gene-body"
"2891"	"Pec..R07B..P08H"	"methylated_gene-body"
"1584"	"Pec..R07B..P08H"	"methylated_gene-body"
"1183"	"Pec..R07B..P08H"	"methylated_gene-body"
"4120"	"Pec..R07B..P08H"	"methylated_gene-body"
"4748"	"Pec..R07B..P08H"	"methylated_gene-body"
"3732"	"Pec..R07B..P08H"	"methylated_gene-body"
"356"	"Pec..R07B..P08H"	"methylated_gene-body"
"660"	"Pec..R07B..P08H"	"methylated_gene-body"
"4732"	"Pec..R07B..P08H"	"methylated_gene-body"
"1016"	"Pec..R07B..P08H"	"methylated_gene-body"
"4782"	"Pec..R07B..P08H"	"methylated_gene-body"
"3657"	"Pec..R07B..P08H"	"methylated_gene-body"
"394"	"Pec..R07B..P08H"	"methylated_gene-body"
"2362"	"Pec..R07B..P08H"	"methylated_gene-body"
"1286"	"Pec..R07B..P08H"	"methylated_gene-body"
"2014"	"Pec..R07B..P08H"	"methylated_gene-body"
"3921"	"Pec..R07B..P08H"	"methylated_gene-body"
"2912"	"Pec..R07B..P08H"	"methylated_gene-body"
"1079"	"Pec..R07B..P08H"	"methylated_gene-body"
"590"	"Pec..R07B..P08H"	"methylated_gene-body"
"3749"	"Pec..R07B..P08H"	"methylated_gene-body"
"4095"	"Pec..R07B..P08H"	"methylated_gene-body"
"4194"	"Pec..R07B..P08H"	"methylated_gene-body"
"2752"	"Pec..R07B..P08H"	"methylated_gene-body"
"3186"	"Pec..R07B..P08H"	"methylated_gene-body"
"4885"	"Pec..R07B..P08H"	"methylated_gene-body"
"510"	"Pec..R07B..P08H"	"methylated_gene-body"
"1614"	"Pec..R07B..P08H"	"methylated_gene-body"
"1906"	"Pec..R07B..P08H"	"methylated_gene-body"
"3847"	"Pec..R07B..P08H"	"methylated_gene-body"
"653"	"Pec..R07B..P08H"	"methylated_gene-body"
"4149"	"Pec..R07B..P08H"	"methylated_gene-body"
"4177"	"Pec..R07B..P08H"	"methylated_gene-body"
"3262"	"Pec..R07B..P08H"	"methylated_gene-body"
"3753"	"Pec..R07B..P08H"	"methylated_gene-body"
"3793"	"Pec..R07B..P08H"	"methylated_gene-body"
"3606"	"Pec..R07B..P08H"	"methylated_gene-body"
"259"	"Pec..R07B..P08H"	"methylated_gene-body"
"3978"	"Pec..R07B..P08H"	"methylated_gene-body"
"1523"	"Pec..R07B..P08H"	"methylated_gene-body"
"1490"	"Pec..R07B..P08H"	"methylated_gene-body"
"352"	"Pec..R07B..P08H"	"methylated_gene-body"
"1364"	"Pec..R07B..P08H"	"methylated_gene-body"
"2685"	"Pec..R07B..P08H"	"methylated_gene-body"
"3680"	"Pec..R07B..P08H"	"methylated_gene-body"
"1339"	"Pec..R07B..P08H"	"methylated_gene-body"
"675"	"Pec..R07B..P08H"	"methylated_gene-body"
"3038"	"Pec..R07B..P08H"	"methylated_gene-body"
"4890"	"Pec..R07B..P08H"	"methylated_gene-body"
"3432"	"Pec..R07B..P08H"	"methylated_gene-body"
"1004"	"Pec..R07B..P08H"	"methylated_gene-body"
"3370"	"Pec..R07B..P08H"	"methylated_gene-body"
"2652"	"Pec..R07B..P08H"	"methylated_gene-body"
"549"	"Pec..R07B..P08H"	"methylated_gene-body"
"4359"	"Pec..R07B..P08H"	"methylated_gene-body"
"1632"	"Pec..R07B..P08H"	"methylated_gene-body"
"4863"	"Pec..R07B..P08H"	"methylated_gene-body"
"767"	"Pec..R07B..P08H"	"methylated_gene-body"
"3890"	"Pec..R07B..P08H"	"methylated_gene-body"
"2859"	"Pec..R07B..P08H"	"methylated_gene-body"
"4570"	"Pec..R07B..P08H"	"methylated_gene-body"
"1540"	"Pec..R07B..P08H"	"methylated_gene-body"
"1154"	"Pec..R07B..P08H"	"methylated_gene-body"
"447"	"Pec..R07B..P08H"	"methylated_gene-body"
"999"	"Pec..R07B..P08H"	"methylated_gene-body"
"2657"	"Pec..R07B..P08H"	"methylated_gene-body"
"1275"	"Pec..R07B..P08H"	"methylated_gene-body"
"1123"	"Pec..R07B..P08H"	"methylated_gene-body"
"599"	"Pec..R07B..P08H"	"methylated_gene-body"
"4510"	"Pec..R07B..P08H"	"methylated_gene-body"
"2534"	"Pec..R07B..P08H"	"methylated_gene-body"
"2982"	"Pec..R07B..P08H"	"methylated_gene-body"
"3295"	"Pec..R07B..P08H"	"methylated_gene-body"
"2885"	"Pec..R07B..P08H"	"methylated_gene-body"
"1764"	"Pec..R07B..P08H"	"methylated_gene-body"
"3652"	"Pec..R07B..P08H"	"methylated_gene-body"
"3368"	"Pec..R07B..P08H"	"methylated_gene-body"
"1140"	"Pec..R07B..P08H"	"methylated_gene-body"
"3547"	"Pec..R07B..P08H"	"methylated_gene-body"
"2179"	"Pec..R07B..P08H"	"methylated_gene-body"
"1077"	"Pec..R07B..P08H"	"methylated_gene-body"
"1995"	"Pec..R07B..P08H"	"methylated_gene-body"
"4443"	"Pec..R07B..P08H"	"methylated_gene-body"
"2595"	"Pec..R07B..P08H"	"methylated_gene-body"
"3696"	"Pec..R07B..P08H"	"methylated_gene-body"
"526"	"Pec..R07B..P08H"	"methylated_gene-body"
"1676"	"Pec..R07B..P08H"	"methylated_gene-body"
"3495"	"Pec..R07B..P08H"	"methylated_gene-body"
"3409"	"Pec..R07B..P08H"	"methylated_gene-body"
"2740"	"Pec..R07B..P08H"	"methylated_gene-body"
"1357"	"Pec..R07B..P08H"	"methylated_gene-body"
"2104"	"Pec..R07B..P08H"	"methylated_gene-body"
"2431"	"Pec..R07B..P08H"	"methylated_gene-body"
"3053"	"Pec..R07B..P08H"	"methylated_gene-body"
"2148"	"Pec..R07B..P08H"	"methylated_gene-body"
"718"	"Pec..R07B..P08H"	"methylated_gene-body"
"2799"	"Pec..R07B..P08H"	"methylated_gene-body"
"1497"	"Pec..R07B..P08H"	"methylated_gene-body"
"4200"	"Pec..R07B..P08H"	"methylated_gene-body"
"1869"	"Pec..R07B..P08H"	"methylated_gene-body"
"1336"	"Pec..R07B..P08H"	"methylated_gene-body"
"3078"	"Pec..R07B..P08H"	"methylated_gene-body"
"4720"	"Pec..R07B..P08H"	"methylated_gene-body"
"1467"	"Pec..R07B..P08H"	"methylated_gene-body"
"4450"	"Pec..R07B..P08H"	"methylated_gene-body"
"1105"	"Pec..R07B..P08H"	"methylated_gene-body"
"739"	"Pec..R07B..P08H"	"methylated_gene-body"
"3621"	"Pec..R07B..P08H"	"methylated_gene-body"
"2076"	"Pec..R07B..P08H"	"methylated_gene-body"
"1290"	"Pec..R07B..P08H"	"methylated_gene-body"
"1639"	"Pec..R07B..P08H"	"methylated_gene-body"
"791"	"Pec..R07B..P08H"	"methylated_gene-body"
"1850"	"Pec..R07B..P08H"	"methylated_gene-body"
"1145"	"Pec..R07B..P08H"	"methylated_gene-body"
"2950"	"Pec..R07B..P08H"	"methylated_gene-body"
"4167"	"Pec..R07B..P08H"	"methylated_gene-body"
"3490"	"Pec..R07B..P08H"	"methylated_gene-body"
"3521"	"Pec..R07B..P08H"	"methylated_gene-body"
"1214"	"Pec..R07B..P08H"	"methylated_gene-body"
"4916"	"Pec..R07B..P08H"	"methylated_gene-body"
"290"	"Pec..R07B..P08H"	"methylated_gene-body"
"4312"	"Pec..R07B..P08H"	"methylated_gene-body"
"2322"	"Pec..R07B..P08H"	"methylated_gene-body"
"3928"	"Pec..R07B..P08H"	"methylated_gene-body"
"3423"	"Pec..R07B..P08H"	"methylated_gene-body"
"920"	"Pec..R07B..P08H"	"methylated_gene-body"
"452"	"Pec..R07B..P08H"	"methylated_gene-body"
"2538"	"Pec..R07B..P08H"	"methylated_gene-body"
"695"	"Pec..R07B..P08H"	"methylated_gene-body"
"1127"	"Pec..R07B..P08H"	"methylated_gene-body"
"2612"	"Pec..R07B..P08H"	"methylated_gene-body"
"2671"	"Pec..R07B..P08H"	"methylated_gene-body"
"1593"	"Pec..R07B..P08H"	"methylated_gene-body"
"4577"	"Pec..R07B..P08H"	"methylated_gene-body"
"2770"	"Pec..R07B..P08H"	"methylated_gene-body"
"1176"	"Pec..R07B..P08H"	"methylated_gene-body"
"2471"	"Pec..R07B..P08H"	"methylated_gene-body"
"1894"	"Pec..R07B..P08H"	"methylated_gene-body"
"1787"	"Pec..R07B..P08H"	"methylated_gene-body"
"3602"	"Pec..R07B..P08H"	"methylated_gene-body"
"413"	"Pec..R07B..P08H"	"methylated_gene-body"
"1284"	"Pec..R07B..P08H"	"methylated_gene-body"
"4696"	"Pec..R07B..P08H"	"methylated_gene-body"
"1197"	"Pec..R07B..P08H"	"methylated_gene-body"
"2195"	"Pec..R07B..P08H"	"methylated_gene-body"
"1363"	"Pec..R07B..P08H"	"methylated_gene-body"
"1812"	"Pec..R07B..P08H"	"methylated_gene-body"
"1010"	"Pec..R07B..P08H"	"methylated_gene-body"
"3651"	"Pec..R07B..P08H"	"methylated_gene-body"
"4389"	"Pec..R07B..P08H"	"methylated_gene-body"
"4596"	"Pec..R07B..P08H"	"methylated_gene-body"
"565"	"Pec..R07B..P08H"	"methylated_gene-body"
"4530"	"Pec..R07B..P08H"	"methylated_gene-body"
"2463"	"Pec..R07B..P08H"	"methylated_gene-body"
"2810"	"Pec..R07B..P08H"	"methylated_gene-body"
"4842"	"Pec..R07B..P08H"	"methylated_gene-body"
"2164"	"Pec..R07B..P08H"	"methylated_gene-body"
"2191"	"Pec..R07B..P08H"	"methylated_gene-body"
"1453"	"Pec..R07B..P08H"	"methylated_gene-body"
"1722"	"Pec..R07B..P08H"	"methylated_gene-body"
"2426"	"Pec..R07B..P08H"	"methylated_gene-body"
"3990"	"Pec..R07B..P08H"	"methylated_gene-body"
"2791"	"Pec..R07B..P08H"	"methylated_gene-body"
"1775"	"Pec..R07B..P08H"	"methylated_gene-body"
"602"	"Pec..R07B..P08H"	"methylated_gene-body"
"2589"	"Pec..R07B..P08H"	"methylated_gene-body"
"2161"	"Pec..R07B..P08H"	"methylated_gene-body"
"555"	"Pec..R07B..P08H"	"methylated_gene-body"
"1263"	"Pec..R07B..P08H"	"methylated_gene-body"
"4845"	"Pec..R07B..P08H"	"methylated_gene-body"
"3132"	"Pec..R07B..P08H"	"methylated_gene-body"
"3443"	"Pec..R07B..P08H"	"methylated_gene-body"
"1887"	"Pec..R07B..P08H"	"methylated_gene-body"
"513"	"Pec..R07B..P08H"	"methylated_gene-body"
"2578"	"Pec..R07B..P08H"	"methylated_gene-body"
"893"	"Pec..R07B..P08H"	"methylated_gene-body"
"2422"	"Pec..R07B..P08H"	"methylated_gene-body"
"626"	"Pec..R07B..P08H"	"methylated_gene-body"
"2142"	"Pec..R07B..P08H"	"methylated_gene-body"
"3863"	"Pec..R07B..P08H"	"methylated_gene-body"
"4848"	"Pec..R07B..P08H"	"methylated_gene-body"
"1910"	"Pec..R07B..P08H"	"methylated_gene-body"
"746"	"Pec..R07B..P08H"	"methylated_gene-body"
"4585"	"Pec..R07B..P08H"	"methylated_gene-body"
"1730"	"Pec..R07B..P08H"	"methylated_gene-body"
"3730"	"Pec..R07B..P08H"	"methylated_gene-body"
"2002"	"Pec..R07B..P08H"	"methylated_gene-body"
"3494"	"Pec..R07B..P08H"	"methylated_gene-body"
"4909"	"Pec..R07B..P08H"	"methylated_gene-body"
"3376"	"Pec..R07B..P08H"	"methylated_gene-body"
"3283"	"Pec..R07B..P08H"	"methylated_gene-body"
"4454"	"Pec..R07B..P08H"	"methylated_gene-body"
"4266"	"Pec..R07B..P08H"	"methylated_gene-body"
"4579"	"Pec..R07B..P08H"	"methylated_gene-body"
"1248"	"Pec..R07B..P08H"	"methylated_gene-body"
"2570"	"Pec..R07B..P08H"	"methylated_gene-body"
"2616"	"Pec..R07B..P08H"	"methylated_gene-body"
"1484"	"Pec..R07B..P08H"	"methylated_gene-body"
"4037"	"Pec..R07B..P08H"	"methylated_gene-body"
"1864"	"Pec..R07B..P08H"	"methylated_gene-body"
"508"	"Pec..R07B..P08H"	"methylated_gene-body"
"1446"	"Pec..R07B..P08H"	"methylated_gene-body"
"638"	"Pec..R07B..P08H"	"methylated_gene-body"
"3711"	"Pec..R07B..P08H"	"methylated_gene-body"
"2292"	"Pec..R07B..P08H"	"methylated_gene-body"
"2524"	"Pec..R07B..P08H"	"methylated_gene-body"
"866"	"Pec..R07B..P08H"	"methylated_gene-body"
"3887"	"Pec..R07B..P08H"	"methylated_gene-body"
"989"	"Pec..R07B..P08H"	"methylated_gene-body"
"1332"	"Pec..R07B..P08H"	"methylated_gene-body"
"2979"	"Pec..R07B..P08H"	"methylated_gene-body"
"2446"	"Pec..R07B..P08H"	"methylated_gene-body"
"4759"	"Pec..R07B..P08H"	"methylated_gene-body"
"2193"	"Pec..R07B..P08H"	"methylated_gene-body"
"525"	"Pec..R07B..P08H"	"methylated_gene-body"
"1732"	"Pec..R07B..P08H"	"methylated_gene-body"
"1056"	"Pec..R07B..P08H"	"methylated_gene-body"
"3104"	"Pec..R07B..P08H"	"methylated_gene-body"
"4162"	"Pec..R07B..P08H"	"methylated_gene-body"
"1662"	"Pec..R07B..P08H"	"methylated_gene-body"
"2236"	"Pec..R07B..P08H"	"methylated_gene-body"
"4118"	"Pec..R07B..P08H"	"methylated_gene-body"
"3312"	"Pec..R07B..P08H"	"methylated_gene-body"
"4496"	"Pec..R07B..P08H"	"methylated_gene-body"
"3142"	"Pec..R07B..P08H"	"methylated_gene-body"
"1374"	"Pec..R07B..P08H"	"methylated_gene-body"
"3625"	"Pec..R07B..P08H"	"methylated_gene-body"
"3184"	"Pec..R07B..P08H"	"methylated_gene-body"
"2569"	"Pec..R07B..P08H"	"methylated_gene-body"
"1648"	"Pec..R07B..P08H"	"methylated_gene-body"
"4110"	"Pec..R07B..P08H"	"methylated_gene-body"
"1647"	"Pec..R07B..P08H"	"methylated_gene-body"
"3755"	"Pec..R07B..P08H"	"methylated_gene-body"
"2780"	"Pec..R07B..P08H"	"methylated_gene-body"
"1778"	"Pec..R07B..P08H"	"methylated_gene-body"
"2927"	"Pec..R07B..P08H"	"methylated_gene-body"
"4219"	"Pec..R07B..P08H"	"methylated_gene-body"
"4084"	"Pec..R07B..P08H"	"methylated_gene-body"
"373"	"Pec..R07B..P08H"	"methylated_gene-body"
"1045"	"Pec..R07B..P08H"	"methylated_gene-body"
"270"	"Pec..R07B..P08H"	"methylated_gene-body"
"2090"	"Pec..R07B..P08H"	"methylated_gene-body"
"4810"	"Pec..R07B..P08H"	"methylated_gene-body"
"986"	"Pec..R07B..P08H"	"methylated_gene-body"
"1344"	"Pec..R07B..P08H"	"methylated_gene-body"
"790"	"Pec..R07B..P08H"	"methylated_gene-body"
"3369"	"Pec..R07B..P08H"	"methylated_gene-body"
"468"	"Pec..R07B..P08H"	"methylated_gene-body"
"1460"	"Pec..R07B..P08H"	"methylated_gene-body"
"4188"	"Pec..R07B..P08H"	"methylated_gene-body"
"3698"	"Pec..R07B..P08H"	"methylated_gene-body"
"799"	"Pec..R07B..P08H"	"methylated_gene-body"
"2194"	"Pec..R07B..P08H"	"methylated_gene-body"
"2720"	"Pec..R07B..P08H"	"methylated_gene-body"
"4753"	"Pec..R07B..P08H"	"methylated_gene-body"
"1095"	"Pec..R07B..P08H"	"methylated_gene-body"
"4131"	"Pec..R07B..P08H"	"methylated_gene-body"
"245"	"Pec..R07B..P08H"	"methylated_gene-body"
"193"	"Pec..R07B..P08H"	"methylated_gene-body"
"2243"	"Pec..R07B..P08H"	"methylated_gene-body"
"2217"	"Pec..R07B..P08H"	"methylated_gene-body"
"1790"	"Pec..R07B..P08H"	"methylated_gene-body"
"4750"	"Pec..R07B..P08H"	"methylated_gene-body"
"2779"	"Pec..R07B..P08H"	"methylated_gene-body"
"824"	"Pec..R07B..P08H"	"methylated_gene-body"
"2667"	"Pec..R07B..P08H"	"methylated_gene-body"
"3413"	"Pec..R07B..P08H"	"methylated_gene-body"
"4978"	"Pec..R07B..P08H"	"methylated_gene-body"
"2404"	"Pec..R07B..P08H"	"methylated_gene-body"
"936"	"Pec..R07B..P08H"	"methylated_gene-body"
"2094"	"Pec..R07B..P08H"	"methylated_gene-body"
"1081"	"Pec..R07B..P08H"	"methylated_gene-body"
"1299"	"Pec..R07B..P08H"	"methylated_gene-body"
"3827"	"Pec..R07B..P08H"	"methylated_gene-body"
"2215"	"Pec..R07B..P08H"	"methylated_gene-body"
"5019"	"Pec..R07B..P08H"	"methylated_gene-body"
"4749"	"Pec..R07B..P08H"	"methylated_gene-body"
"3446"	"Pec..R07B..P08H"	"methylated_gene-body"
"1878"	"Pec..R07B..P08H"	"methylated_gene-body"
"2434"	"Pec..R07B..P08H"	"methylated_gene-body"
"3633"	"Pec..R07B..P08H"	"methylated_gene-body"
"3115"	"Pec..R07B..P08H"	"methylated_gene-body"
"2870"	"Pec..R07B..P08H"	"methylated_gene-body"
"3810"	"Pec..R07B..P08H"	"methylated_gene-body"
"1515"	"Pec..R07B..P08H"	"methylated_gene-body"
"436"	"Pec..R07B..P08H"	"methylated_gene-body"
"4091"	"Pec..R07B..P08H"	"methylated_gene-body"
"3392"	"Pec..R07B..P08H"	"methylated_gene-body"
"4457"	"Pec..R07B..P08H"	"methylated_gene-body"
"4435"	"Pec..R07B..P08H"	"methylated_gene-body"
"1368"	"Pec..R07B..P08H"	"methylated_gene-body"
"3074"	"Pec..R07B..P08H"	"methylated_gene-body"
"3189"	"Pec..R07B..P08H"	"methylated_gene-body"
"941"	"Pec..R07B..P08H"	"methylated_gene-body"
"2540"	"Pec..R07B..P08H"	"methylated_gene-body"
"3821"	"Pec..R07B..P08H"	"methylated_gene-body"
"2101"	"Pec..R07B..P08H"	"methylated_gene-body"
"5024"	"Pec..R07B..P08H"	"methylated_gene-body"
"2973"	"Pec..R07B..P08H"	"methylated_gene-body"
"4944"	"Pec..R07B..P08H"	"methylated_gene-body"
"2783"	"Pec..R07B..P08H"	"methylated_gene-body"
"3311"	"Pec..R07B..P08H"	"methylated_gene-body"
"3029"	"Pec..R07B..P08H"	"methylated_gene-body"
"349"	"Pec..R07B..P08H"	"methylated_gene-body"
"4474"	"Pec..R07B..P08H"	"methylated_gene-body"
"3489"	"Pec..R07B..P08H"	"methylated_gene-body"
"2608"	"Pec..R07B..P08H"	"methylated_gene-body"
"459"	"Pec..R07B..P08H"	"methylated_gene-body"
"4930"	"Pec..R07B..P08H"	"methylated_gene-body"
"1680"	"Pec..R07B..P08H"	"methylated_gene-body"
"3064"	"Pec..R07B..P08H"	"methylated_gene-body"
"1428"	"Pec..R07B..P08H"	"methylated_gene-body"
"537"	"Pec..R07B..P08H"	"methylated_gene-body"
"3667"	"Pec..R07B..P08H"	"methylated_gene-body"
"1655"	"Pec..R07B..P08H"	"methylated_gene-body"
"1048"	"Pec..R07B..P08H"	"methylated_gene-body"
"2944"	"Pec..R07B..P08H"	"methylated_gene-body"
"1855"	"Pec..R07B..P08H"	"methylated_gene-body"
"3952"	"Pec..R07B..P08H"	"methylated_gene-body"
"926"	"Pec..R07B..P08H"	"methylated_gene-body"
"3344"	"Pec..R07B..P08H"	"methylated_gene-body"
"2699"	"Pec..R07B..P08H"	"methylated_gene-body"
"2253"	"Pec..R07B..P08H"	"methylated_gene-body"
"997"	"Pec..R07B..P08H"	"methylated_gene-body"
"3674"	"Pec..R07B..P08H"	"methylated_gene-body"
"3830"	"Pec..R07B..P08H"	"methylated_gene-body"
"571"	"Pec..R07B..P08H"	"methylated_gene-body"
"4554"	"Pec..R07B..P08H"	"methylated_gene-body"
"3040"	"Pec..R07B..P08H"	"methylated_gene-body"
"2930"	"Pec..R07B..P08H"	"methylated_gene-body"
"3942"	"Pec..R07B..P08H"	"methylated_gene-body"
"4886"	"Pec..R07B..P08H"	"methylated_gene-body"
"3662"	"Pec..R07B..P08H"	"methylated_gene-body"
"5065"	"Pec..R07B..P08H"	"methylated_gene-body"
"3246"	"Pec..R07B..P08H"	"methylated_gene-body"
"4436"	"Pec..R07B..P08H"	"methylated_gene-body"
"2648"	"Pec..R07B..P08H"	"methylated_gene-body"
"4399"	"Pec..R07B..P08H"	"methylated_gene-body"
"2116"	"Pec..R07B..P08H"	"methylated_gene-body"
"4922"	"Pec..R07B..P08H"	"methylated_gene-body"
"3545"	"Pec..R07B..P08H"	"methylated_gene-body"
"3632"	"Pec..R07B..P08H"	"methylated_gene-body"
"3695"	"Pec..R07B..P08H"	"methylated_gene-body"
"2107"	"Pec..R07B..P08H"	"methylated_gene-body"
"5123"	"Pec..R07B..P08H"	"methylated_gene-body"
"3923"	"Pec..R07B..P08H"	"methylated_gene-body"
"3937"	"Pec..R07B..P08H"	"methylated_gene-body"
"2923"	"Pec..R07B..P08H"	"methylated_gene-body"
"3025"	"Pec..R07B..P08H"	"methylated_gene-body"
"514"	"Pec..R07B..P08H"	"methylated_gene-body"
"3986"	"Pec..R07B..P08H"	"methylated_gene-body"
"1659"	"Pec..R07B..P08H"	"methylated_gene-body"
"4937"	"Pec..R07B..P08H"	"methylated_gene-body"
"3154"	"Pec..R07B..P08H"	"methylated_gene-body"
"1654"	"Pec..R07B..P08H"	"methylated_gene-body"
"2794"	"Pec..R07B..P08H"	"methylated_gene-body"
"3472"	"Pec..R07B..P08H"	"methylated_gene-body"
