#window_size = genomic window size (bp)
#corr = Pearson's correlation (r) between WGBS and Nanopore data
#mean_step = mean distance between first and last CpG in window (bp)
#median_step = mean distance between first and last CpG in window (bp)
#mean_CpGs = mean number of CpGs in windows
#median_CpGs = median number of CpGs in windows
#n = windows count
#cov_nanop = coverage threshold for Nanopore data (q95: 95% interpercentile, min and max threshold applied)
#cov_wgbs = coverage threshold for WBGS data (q95: 95% interpercentile, min and max threshold applied)
#cov_nanop-cov_wgbs = coverage thresholds for Nanopore and WGBS
#
	window_size	corr	mean_step	median_step	mean_CpGs	median_CpGs	n	cov_nanop	cov_wgbs	cov_nanop-cov_wgbs
66	1000000.0	0.860599353200437	95588.77658266747	13774.5	2525.0	258.0	6508.0	q95	1	q95-1
67	5000000.0	0.8601132849954878	96271.7476013618	13579.5	2543.0	251.0	6462.0	q95	1	q95-1
68	100000000.0	0.8601132849954878	96271.7476013618	13579.5	2543.0	251.0	6462.0	q95	1	q95-1
69	500000000.0	0.8601132849954878	96271.7476013618	13579.5	2543.0	251.0	6462.0	q95	1	q95-1
70	1.0	0.8952987103206075	1.0	1.0	1.0	1.0	16822338.0	1	1	1-1
71	50.0	0.89853093571917	17.242242177875198	13.0	2.0	2.0	7433594.0	1	1	1-1
72	100.0	0.911976843140642	46.491523112753555	51.0	3.0	3.0	4605877.0	1	1	1-1
73	500.0	0.9522126473178076	367.5288420834824	419.0	14.0	12.0	1159885.0	1	1	1-1
74	1000.0	0.9659789791525456	812.0514641707542	907.0	27.0	25.0	606111.0	1	1	1-1
75	5000.0	0.9832510704219264	4532.084787546611	4883.0	130.0	123.0	128993.0	1	1	1-1
76	10000.0	0.9854843201934392	9100.699442854992	9866.0	253.0	245.0	66410.0	1	1	1-1
77	50000.0	0.9587757839337748	36316.403156971646	49539.0	983.0	1008.0	17105.0	1	1	1-1
78	100000.0	0.9281420293117988	55529.16819680898	58545.0	1499.0	1444.0	11219.0	1	1	1-1
79	500000.0	0.8763240404908083	90728.90787561756	15479.0	2444.0	388.0	6882.0	1	1	1-1
80	1000000.0	0.8722218459657642	95136.92230347348	14114.5	2562.0	345.0	6564.0	1	1	1-1
81	5000000.0	0.871771961889632	95810.02224608776	13938.5	2580.0	338.0	6518.0	1	1	1-1
82	100000000.0	0.871771961889632	95810.02224608776	13938.5	2580.0	338.0	6518.0	1	1	1-1
83	500000000.0	0.871771961889632	95810.02224608776	13938.5	2580.0	338.0	6518.0	1	1	1-1
84	1.0	0.9124990469608444	1.0	1.0	1.0	1.0	14205585.0	q95	10	q95-10
85	50.0	0.9143929452375804	16.937693814469142	12.0	2.0	2.0	6387552.0	q95	10	q95-10
86	100.0	0.9268436563372486	45.35874084528055	49.0	3.0	3.0	3994934.0	q95	10	q95-10
87	500.0	0.9605090997482711	340.278138562571	396.0	13.0	11.0	1068658.0	q95	10	q95-10
88	1000.0	0.9716176848150084	748.4905269112768	866.0	24.0	21.0	576264.0	q95	10	q95-10
89	5000.0	0.9852774132665068	4344.620522634912	4805.0	111.0	104.0	126972.0	q95	10	q95-10
90	10000.0	0.9865004558618394	8871.974570331546	9772.0	216.0	208.0	65632.0	q95	10	q95-10
91	50000.0	0.962483221463121	36424.638580799045	49191.5	847.0	881.0	16770.0	q95	10	q95-10
92	100000.0	0.9331987474150684	56305.26664832141	64336.0	1303.0	1273.0	10902.0	q95	10	q95-10
93	500000.0	0.8822327486907711	93676.4228371598	15743.0	2159.0	258.0	6577.0	q95	10	q95-10
94	1000000.0	0.8780260022560686	98427.75770643668	14116.0	2268.0	215.0	6261.0	q95	10	q95-10
95	5000000.0	0.877553346850541	99160.18230088496	13862.0	2285.0	210.0	6215.0	q95	10	q95-10
96	100000000.0	0.877553346850541	99160.18230088496	13862.0	2285.0	210.0	6215.0	q95	10	q95-10
97	500000000.0	0.877553346850541	99160.18230088496	13862.0	2285.0	210.0	6215.0	q95	10	q95-10
98	1.0	0.9323428367181368	1.0	1.0	1.0	1.0	10233214.0	5	1	5-1
99	50.0	0.9322865731032074	14.460263200171196	7.0	2.0	2.0	4873933.0	5	1	5-1
100	100.0	0.9381501314958444	37.204070134422174	33.0	3.0	2.0	3274683.0	5	1	5-1
101	500.0	0.9607965829442916	307.863159038576	360.0	10.0	8.0	966275.0	5	1	5-1
102	1000.0	0.9709676288554652	699.7387404399963	820.0	19.0	15.0	529550.0	5	1	5-1
103	5000.0	0.9878884452551382	4100.1430777653395	4683.0	83.0	70.0	122381.0	5	1	5-1
104	10000.0	0.992644493245856	8530.41042166502	9598.0	160.0	140.0	63771.0	5	1	5-1
105	50000.0	0.9914016403099122	38023.65228540291	48592.0	656.0	636.0	15599.0	5	1	5-1
106	100000.0	0.9847082855525512	61314.61650981997	86029.5	1046.0	1059.0	9776.0	5	1	5-1
107	500000.0	0.9636005947591796	110404.84570383912	25618.0	1870.0	492.0	5470.0	5	1	5-1
108	1000000.0	0.9608859343209908	117279.50601708074	21801.0	1986.0	417.0	5152.0	5	1	5-1
109	5000000.0	0.9605756312490382	118348.5928319624	21139.0	2004.0	404.0	5106.0	5	1	5-1
110	100000000.0	0.9605756312490382	118348.5928319624	21139.0	2004.0	404.0	5106.0	5	1	5-1
111	500000000.0	0.9605756312490382	118348.5928319624	21139.0	2004.0	404.0	5106.0	5	1	5-1
112	1.0	0.9556423988045072	1.0	1.0	1.0	1.0	1711107.0	10	10	10-10
113	50.0	0.95589068658831	12.054011672381728	2.0	1.0	1.0	864091.0	10	10	10-10
114	100.0	0.9593977379202784	27.11182829473396	11.0	2.0	2.0	643102.0	10	10	10-10
115	500.0	0.9688626773125872	190.1837671432848	163.0	6.0	4.0	270587.0	10	10	10-10
116	1000.0	0.972683194443548	417.2951366582136	392.0	9.0	5.0	177450.0	10	10	10-10
117	5000.0	0.9805547399841636	2153.072341771199	1984.0	25.0	11.0	66407.0	10	10	10-10
118	10000.0	0.98378311104769	4246.590026819401	3913.0	38.0	16.0	43998.0	10	10	10-10
119	50000.0	0.990568067493688	28085.17494356659	31603.5	120.0	74.0	14176.0	10	10	10-10
120	100000.0	0.988515060410004	54760.991416800185	66174.5	195.0	139.0	8738.0	10	10	10-10
121	500000.0	0.9742304764716584	118354.83775554589	33257.5	372.0	201.0	4598.0	10	10	10-10
122	1000000.0	0.9719232566466264	127976.50547657888	26417.0	398.0	191.0	4291.0	10	10	10-10
123	5000000.0	0.971684028241326	129471.04567930305	25386.0	402.0	188.0	4247.0	10	10	10-10
124	100000000.0	0.971684028241326	129471.04567930305	25386.0	402.0	188.0	4247.0	10	10	10-10
125	500000000.0	0.971684028241326	129471.04567930305	25386.0	402.0	188.0	4247.0	10	10	10-10
126	1.0	0.91247790031921	1.0	1.0	1.0	1.0	14536407.0	1	10	1-10
127	50.0	0.9145388662094738	17.03206513360306	13.0	2.0	2.0	6512276.0	1	10	1-10
128	100.0	0.9270556277759796	45.61271975346333	49.0	3.0	3.0	4064953.0	1	10	1-10
129	500.0	0.9608339080819774	341.8953165195134	397.0	13.0	11.0	1082998.0	1	10	1-10
130	1000.0	0.9720632986439052	751.8755574078648	869.0	24.0	21.0	583056.0	1	10	1-10
131	5000.0	0.9860813952448928	4368.8453561485285	4809.0	113.0	106.0	127868.0	1	10	1-10
132	10000.0	0.9875592571005872	8919.065954059586	9778.0	220.0	212.0	65955.0	1	10	1-10
133	50000.0	0.9649633735875152	36422.017490809914	49201.0	861.0	891.0	16866.0	1	10	1-10
134	100000.0	0.9377029961560248	56147.44386826783	62693.0	1322.0	1280.0	10992.0	1	10	1-10
135	500000.0	0.890100349071056	92943.17016806724	15870.0	2181.0	328.0	6664.0	1	10	1-10
136	1000000.0	0.8861637251087702	97606.85536473924	14357.0	2290.0	292.0	6347.0	1	10	1-10
137	5000000.0	0.8857158081768068	98322.44802412316	14116.0	2307.0	287.0	6301.0	1	10	1-10
138	100000000.0	0.8857158081768068	98322.44802412316	14116.0	2307.0	287.0	6301.0	1	10	1-10
139	500000000.0	0.8857158081768068	98322.44802412316	14116.0	2307.0	287.0	6301.0	1	10	1-10
140	1.0	0.8953291869924743	1.0	1.0	1.0	1.0	16745191.0	q99	1	q99-1
141	50.0	0.8985194334992135	17.21680231911417	13.0	2.0	2.0	7407656.0	q99	1	q99-1
142	100.0	0.9119511529256914	46.43452500475864	51.0	3.0	3.0	4591646.0	q99	1	q99-1
143	500.0	0.9521092783033166	367.1733897657731	419.0	14.0	12.0	1157254.0	q99	1	q99-1
144	1000.0	0.9658328093116524	811.2666012073605	907.0	27.0	25.0	604956.0	q99	1	q99-1
145	5000.0	0.9829464577298792	4526.689983472614	4882.0	129.0	123.0	128877.0	q99	1	q99-1
146	10000.0	0.98517667831628	9091.895210257491	9865.0	252.0	245.0	66371.0	q99	1	q99-1
147	50000.0	0.9582120944614134	36304.868514944144	49536.0	979.0	1005.0	17097.0	q99	1	q99-1
148	100000.0	0.9271793561078352	55525.7492641156	58704.0	1493.0	1437.0	11211.0	q99	1	q99-1
149	500000.0	0.8748076145908781	90767.8401221996	15401.0	2436.0	361.0	6874.0	q99	1	q99-1
150	1000000.0	0.8706695812655868	95168.54506634132	14026.0	2553.0	322.0	6557.0	q99	1	q99-1
151	5000000.0	0.8702164346173357	95842.59207495008	13822.0	2571.0	317.0	6511.0	q99	1	q99-1
152	100000000.0	0.8702164346173357	95842.59207495008	13822.0	2571.0	317.0	6511.0	q99	1	q99-1
153	500000000.0	0.8702164346173357	95842.59207495008	13822.0	2571.0	317.0	6511.0	q99	1	q99-1
154	1.0	0.8949843020272806	1.0	1.0	1.0	1.0	16069883.0	q90	1	q90-1
155	50.0	0.8978666531081831	16.95531231657905	12.0	2.0	2.0	7176116.0	q90	1	q90-1
156	100.0	0.9112605606980398	45.69715961907725	49.0	3.0	3.0	4474083.0	q90	1	q90-1
157	500.0	0.9511640189878904	363.20020445066615	415.0	14.0	12.0	1138661.0	q90	1	q90-1
158	1000.0	0.9646140276778348	803.9659464403577	902.0	26.0	24.0	596942.0	q90	1	q90-1
159	5000.0	0.9811736300983678	4491.28889184037	4875.0	125.0	119.0	127996.0	q90	1	q90-1
160	10000.0	0.98322988213748	9026.324739772452	9858.0	243.0	235.0	66096.0	q90	1	q90-1
161	50000.0	0.9540099258049612	36272.57546560131	49508.0	944.0	970.0	17021.0	q90	1	q90-1
162	100000.0	0.9198034888857526	55605.161400359066	59865.0	1442.0	1386.0	11140.0	q90	1	q90-1
163	500000.0	0.8622885942023502	91256.870095518	15192.0	2361.0	279.0	6805.0	q90	1	q90-1
164	1000000.0	0.8577600175863513	95730.0761405672	13647.0	2476.0	233.0	6488.0	q90	1	q90-1
165	5000000.0	0.8572622947782729	96416.36091276	13484.5	2494.0	228.0	6442.0	q90	1	q90-1
166	100000000.0	0.8572622947782729	96416.36091276	13484.5	2494.0	228.0	6442.0	q90	1	q90-1
167	500000000.0	0.8572622947782729	96416.36091276	13484.5	2494.0	228.0	6442.0	q90	1	q90-1
