#chromosome = contig_id
#window_idx = genomic window index
#nanop_meth_frequency = mean methylation frequency from Nanopore data
#wgbs_meth_frequency = mean methylation frequency from WGBS data
#
chromosome	window_idx	nanop_meth_frequency	wgbs_meth_frequency
ctg4333_pilon	0.0	0.1393079	0.09371428701298702
ctg4334_pilon	0.0	0.45497138739495796	0.45224647899159665
ctg4337_pilon	0.0	0.34547356698113213	0.3354019264150943
ctg4338_pilon	0.0	0.8477678750000001	0.7389686625
ctg433_pilon	0.0	0.2070333439754261	0.2086747130657947
ctg4343_pilon	0.0	0.06666666666666667	0.028912363555555556
ctg4345_pilon	0.0	1.0	1.0
ctg4347_pilon	0.0	0.5	0.4204379307692308
ctg434_pilon	0.0	0.187458110332937	0.1956609736979786
ctg4350_pilon	0.0	0.17857142857142858	0.19379323571428572
ctg4351_pilon	0.0	0.018827157407407407	0.043269928703703706
ctg4352_pilon	0.0	0.04365109016393443	0.02926871024590164
ctg4354_pilon	0.0	0.03366576603773585	0.02527574716981132
ctg4357_pilon	0.0	0.9375	0.8638870625
ctg4358_pilon	0.0	0.047619047619047616	0.01835143968253968
ctg435_pilon	0.0	0.5866404265465257	0.5875378615317969
ctg4362_pilon	0.0	0.3954454295238095	0.2971967723809524
ctg4363_pilon	0.0	0.056451612903225805	0.035421195161290324
ctg4364_pilon	0.0	0.014084507042253521	0.034325790140845074
ctg4365_pilon	0.0	0.04733964379562044	0.034537826277372265
ctg4366_pilon	0.0	0.05072460869565217	0.026533455217391304
ctg436_pilon	0.0	0.1732704100343053	0.1725000023513436
ctg4371_pilon	0.0	0.03555123837209303	0.032398862984496124
ctg4373_pilon	0.0	0.007589573359073359	0.030991356563706562
ctg4375_pilon	0.0	0.0	0.6818185
ctg4377_pilon	0.0	0.0	0.0
ctg4378_pilon	0.0	0.05084745762711865	0.06139340338983051
ctg437_pilon	0.0	0.29063280455011975	0.29739183255764623
ctg4380_pilon	0.0	0.03317162538071066	0.030729425736040608
ctg4381_pilon	0.0	0.05161391160949868	0.026384816464379946
ctg4384_pilon	0.0	0.5552615	0.5111251279069767
ctg4385_pilon	0.0	0.7194621428571428	0.7209021571428572
ctg4386_pilon	0.0	0.0	0.022333696
ctg4387_pilon	0.0	0.0	0.928571
ctg4388_pilon	0.0	0.4827862389423077	0.5039181233173077
ctg438_pilon	0.0	0.24091024168988967	0.24788690687771706
ctg4390_pilon	0.0	0.37037037037037035	0.35770671851851854
ctg4393_pilon	0.0	1.0	1.0
ctg4394_pilon	0.0	0.0625	0.11006360000000001
ctg4397_pilon	0.0	0.45614031578947367	0.31668421052631573
ctg4398_pilon	0.0	0.07440474999999999	0.0078125
ctg4399_pilon	0.0	0.6411255454545455	0.6535934848484848
ctg439_pilon	0.0	0.26548403942192456	0.26851507765949945
ctg43_pilon	0.0	0.348259172472721	0.3549418654049997
ctg4400_pilon	0.0	0.03151815841584158	0.020900922673267326
ctg4403_pilon	0.0	1.0	0.93564125
ctg4404_pilon	0.0	0.02100775970149254	0.02135576828358209
ctg4408_pilon	0.0	0.0	0.010869575
ctg4409_pilon	0.0	0.03173791755102041	0.02910569285714286
ctg440_pilon	0.0	0.5931915511918874	0.6177796052811801
ctg4410_pilon	0.0	0.061904769230769235	0.028997470512820513
ctg4412_pilon	0.0	0.040328290023752975	0.028739481710213777
ctg4415_pilon	0.0	0.75	0.97727275
ctg4418_pilon	0.0	0.6666666666666666	0.02256945
ctg4419_pilon	0.0	0.020682181976744186	0.028502108139534885
ctg441_pilon	0.0	0.41955167262532983	0.4376269923647757
ctg4421_pilon	0.0	0.03205126923076923	0.048235
ctg4424_pilon	0.0	0.10133009015384616	0.039068008
ctg4425_pilon	0.0	0.49405606734693874	0.48975382210884355
ctg4428_pilon	0.0	0.025307553986332575	0.026563882460136676
ctg442_pilon	0.0	0.41879349691061785	0.42810761906118777
ctg4430_pilon	0.0	1.0	0.9
ctg4432_pilon	0.0	0.2552109161434978	0.21833433677130043
ctg4435_pilon	0.0	0.5963853762376238	0.4699366732673267
ctg4438_pilon	0.0	0.3888888888888889	0.4149893333333333
ctg4439_pilon	0.0	0.0035173181818181822	0.0200941125
ctg443_pilon	0.0	0.3106251484876325	0.31979607515689046
ctg4440_pilon	0.0	0.14362728603818614	0.1792449840811456
ctg4442_pilon	0.0	0.03323283766233766	0.02930829772727273
ctg4443_pilon	0.0	0.05980575438596491	0.056604247807017546
ctg4444_pilon	0.0	1.0	0.9761072142857142
ctg4447_pilon	0.0	0.0	0.05484848
ctg4449_pilon	0.0	0.02459016393442623	0.02618839836065574
ctg444_pilon	0.0	0.08441525498962296	0.08291153110515392
ctg4451_pilon	0.0	0.02875522105263158	0.024908394315789475
ctg4453_pilon	0.0	0.030481888486140727	0.030935081940298505
ctg4455_pilon	0.0	0.0	0.027065566666666666
ctg4456_pilon	0.0	0.0714285	0.0424321
ctg4459_pilon	0.0	1.0	0.9642855
ctg445_pilon	0.0	0.1593993564694529	0.1632925618736545
ctg4461_pilon	0.0	0.016667486033182504	0.030366504449472097
ctg4462_pilon	0.0	0.06241429678899083	0.027643030642201836
ctg4466_pilon	0.0	0.05042153390410959	0.02289218082191781
ctg4467_pilon	0.0	0.023242625850340138	0.026106671768707485
ctg4468_pilon	0.0	0.16666666666666666	0.036612940000000004
ctg446_pilon	0.0	0.4002103126651381	0.40747702644393496
ctg4473_pilon	0.0	0.6818181818181818	0.8739339090909091
ctg4475_pilon	0.0	0.0	0.030548425
ctg447_pilon	0.0	0.15641533483298847	0.15877470440437483
ctg4480_pilon	0.0	0.10800000000000001	0.46146847999999996
ctg4481_pilon	0.0	0.07452571363636364	0.022380830909090908
ctg4483_pilon	0.0	1.0	0.0
ctg4484_pilon	0.0	0.0449438202247191	0.02342080831460674
ctg4487_pilon	0.0	0.04821125625	0.026171576796875002
ctg4488_pilon	0.0	0.050117087431693984	0.029732495081967212
ctg4489_pilon	0.0	0.11474767549019607	0.1447023980392157
ctg448_pilon	0.0	0.3427986055198205	0.35420514283470456
ctg4495_pilon	0.0	0.5	0.016666675
ctg4497_pilon	0.0	0.6244151444444445	0.5854515555555556
ctg449_pilon	0.0	0.40456394508419335	0.39864125721528154
ctg44_pilon	0.0	0.23044014816034003	0.23403297888495353
ctg44_pilon	1.0	0.18028170095603924	0.18497533937430646
ctg4501_pilon	0.0	0.007408649240121581	0.02629209772036474
ctg4502_pilon	0.0	0.049414838983050845	0.04461948949152542
ctg4503_pilon	0.0	0.06436807579545455	0.04125212392045455
ctg4504_pilon	0.0	0.18801314310344827	0.09754010586206897
ctg4505_pilon	0.0	0.05555555555555555	0.02945231666666667
ctg4509_pilon	0.0	0.6452196434108527	0.6497249472868216
ctg450_pilon	0.0	0.05454941850917209	0.05142122271862564
ctg4512_pilon	0.0	0.0	0.0
ctg4513_pilon	0.0	0.03217240780141844	0.024326877659574468
ctg4514_pilon	0.0	0.04001372932330827	0.03180445413533835
ctg4518_pilon	0.0	0.8275862068965517	0.9390938965517241
ctg4519_pilon	0.0	0.0	0.5
ctg451_pilon	0.0	0.14837200954920018	0.1503183011269995
ctg4521_pilon	0.0	0.0	0.0
ctg4522_pilon	0.0	0.010704225352112675	0.02665603295774648
ctg4523_pilon	0.0	0.04270881118012422	0.030623529130434785
ctg4527_pilon	0.0	0.5	0.6153245
ctg4529_pilon	0.0	0.0236301301369863	0.02719239931506849
ctg452_pilon	0.0	0.35335377522537853	0.36384081911039295
ctg4531_pilon	0.0	0.8333333333333334	0.7454869999999999
ctg4532_pilon	0.0	0.10556991920529801	0.09912351947019866
ctg4533_pilon	0.0	0.04597193150684932	0.025498902054794523
ctg4535_pilon	0.0	1.0	0.0
ctg4536_pilon	0.0	0.02801587142857143	0.029864214285714286
ctg4537_pilon	0.0	0.7380952380952381	0.8088163571428572
ctg4539_pilon	0.0	0.04983081525423729	0.026820367966101696
ctg453_pilon	0.0	0.43917979074781327	0.4415267647012443
ctg4540_pilon	0.0	0.025432896103896104	0.024178605194805195
ctg4541_pilon	0.0	0.056333627450980396	0.04942836078431372
ctg4544_pilon	0.0	0.05838074468085107	0.07177803297872341
ctg4545_pilon	0.0	0.015384615384615385	0.02445090923076923
ctg4548_pilon	0.0	0.0	0.04657285625
ctg4549_pilon	0.0	0.040448434650455924	0.025661158358662617
ctg454_pilon	0.0	0.3634468329118028	0.36434955424773025
ctg4550_pilon	0.0	0.06346768156424581	0.049993737765363123
ctg4553_pilon	0.0	0.04354210693069307	0.028849656435643564
ctg4554_pilon	0.0	0.03279144827586207	0.0277771
ctg4556_pilon	0.0	0.032870361111111114	0.02555830793650794
ctg4558_pilon	0.0	0.03541667307692308	0.031666904038461535
ctg4559_pilon	0.0	0.0	1.0
ctg455_pilon	0.0	0.045090605191845004	0.04215549414967709
ctg4560_pilon	0.0	1.0	0.9333333333333332
ctg4561_pilon	0.0	0.9652777916666667	0.8791214166666667
ctg4563_pilon	0.0	0.03066992857142857	0.029237052787456443
ctg4565_pilon	0.0	0.0	0.02149498125
ctg4569_pilon	0.0	0.125	0.412887
ctg456_pilon	0.0	0.2339357004423052	0.24105411040718094
ctg4572_pilon	0.0	0.01959164888888889	0.020356962222222223
ctg4573_pilon	0.0	1.0	0.989011
ctg4574_pilon	0.0	0.03333333333333333	0.02262661
ctg4576_pilon	0.0	0.043854535690235695	0.028152072828282828
ctg457_pilon	0.0	0.23802207289540422	0.23788206042555823
ctg4581_pilon	0.0	0.0	0.0
ctg4582_pilon	0.0	0.08743597522123894	0.07094270398230089
ctg4583_pilon	0.0	1.0	0.615385
ctg458_pilon	0.0	0.49529686386910493	0.49886296229355154
ctg4590_pilon	0.0	0.014925373134328358	0.02337198567164179
ctg4591_pilon	0.0	0.6521739130434783	0.7029642434782609
ctg4592_pilon	0.0	0.132812484375	0.1617327921875
ctg4596_pilon	0.0	0.1103105796137339	0.13087690407725322
ctg4598_pilon	0.0	0.041666666666666664	0.012106433333333333
ctg459_pilon	0.0	0.15022181691717945	0.1510467763946333
ctg45_pilon	0.0	0.22670941462622934	0.22648836851799817
ctg4600_pilon	0.0	0.0	0.133333
ctg4601_pilon	0.0	0.5454545454545454	0.5218531818181819
ctg4604_pilon	0.0	0.0	0.0833335
ctg4606_pilon	0.0	0.020222095121951222	0.003807524390243903
ctg4609_pilon	0.0	0.6515151818181818	0.7934808181818181
ctg460_pilon	0.0	0.16241495522260274	0.16524280424514842
ctg4610_pilon	0.0	0.5	0.4892921666666667
ctg4611_pilon	0.0	0.0	0.0
ctg4612_pilon	0.0	0.20930731445783132	0.21647234457831324
ctg4613_pilon	0.0	0.015675023741007196	0.029078691762589932
ctg4614_pilon	0.0	0.22603599072580646	0.3086647568145161
ctg4615_pilon	0.0	0.061037731034482755	0.04159009655172414
ctg461_pilon	0.0	0.041450245694336696	0.03454107835420592
ctg4622_pilon	0.0	0.75	0.768641875
ctg4623_pilon	0.0	0.06457338197674418	0.04012713156976744
ctg4624_pilon	0.0	0.03657156363636364	0.032365623471074384
ctg4625_pilon	0.0	0.75	0.877372625
ctg4627_pilon	0.0	0.05295814141414141	0.07760301818181818
ctg4628_pilon	0.0	0.0392156862745098	0.028722474509803923
ctg4629_pilon	0.0	0.09804404512195122	0.0754523256097561
ctg462_pilon	0.0	0.04560905960299863	0.04562782005068103
ctg4631_pilon	0.0	0.024439781512605042	0.025409233613445378
ctg4632_pilon	0.0	0.1591930925925926	0.022689228333333335
ctg4633_pilon	0.0	0.09469693939393939	0.08957277272727272
ctg4635_pilon	0.0	0.08457711940298508	0.016259040298507464
ctg4636_pilon	0.0	0.9130434782608695	0.9308940434782609
ctg4639_pilon	0.0	0.06308645476190476	0.016383996904761906
ctg463_pilon	0.0	0.29420612534284757	0.3063366330917605
ctg4640_pilon	0.0	0.04794673456375839	0.029021908020134227
ctg4641_pilon	0.0	0.06914893617021277	0.028624112553191486
ctg4643_pilon	0.0	0.9411764705882353	0.7474524117647059
ctg4645_pilon	0.0	0.520612681147541	0.4337385192622951
ctg4646_pilon	0.0	0.42857142857142855	0.2941812857142857
ctg4647_pilon	0.0	1.0	0.8454546000000001
ctg4648_pilon	0.0	0.05291278113207547	0.030323324528301887
ctg464_pilon	0.0	0.4270294126113288	0.435010695368721
ctg4652_pilon	0.0	0.04864196181818182	0.027369348363636362
ctg4654_pilon	0.0	0.5	0.4249856166666666
ctg465_pilon	0.0	0.3790508342811245	0.39252393606425706
ctg4662_pilon	0.0	0.09271380487804878	0.029508217073170733
ctg4665_pilon	0.0	0.0	0.056763266666666666
ctg4666_pilon	0.0	0.05266485857558139	0.029389957703488376
ctg4668_pilon	0.0	0.7336952258064515	0.6783316559139785
ctg466_pilon	0.0	0.3135406037472593	0.31898886037422763
ctg4671_pilon	0.0	0.3775555466666667	0.402274164
ctg4672_pilon	0.0	0.35714285714285715	0.020315385714285712
ctg4673_pilon	0.0	0.03626080684931507	0.023805831506849316
ctg4675_pilon	0.0	0.8888888888888888	0.7372812222222223
ctg4676_pilon	0.0	0.2	0.33305559999999995
ctg467_pilon	0.0	0.12005484092380111	0.12354016917720897
ctg4681_pilon	0.0	0.05549759207048458	0.023827163171806165
ctg4683_pilon	0.0	0.0634211835978836	0.029247318465608466
ctg4684_pilon	0.0	0.0489866579710145	0.02673471304347826
ctg4685_pilon	0.0	0.037026557755775576	0.03393801914191419
ctg4689_pilon	0.0	0.06527775	0.0126219625
ctg468_pilon	0.0	0.20844067028767713	0.20706288193788464
ctg4690_pilon	0.0	0.0217898125	0.012618353125
ctg4691_pilon	0.0	0.0	0.9232955
ctg4692_pilon	0.0	0.0030864197530864196	0.02231753950617284
ctg4693_pilon	0.0	0.967741935483871	0.9818839677419355
ctg4694_pilon	0.0	0.038392855769230766	0.029291932692307694
ctg4695_pilon	0.0	0.16544358904109588	0.05095949890410959
ctg4696_pilon	0.0	0.05370713076923077	0.041237113942307696
ctg4697_pilon	0.0	0.11711713513513514	0.12860111621621623
ctg4698_pilon	0.0	0.13465496153846154	0.026107655641025643
ctg469_pilon	0.0	0.2569289311364993	0.2624899548043311
ctg46_pilon	0.0	0.2625272155103431	0.2673156208010556
ctg46_pilon	1.0	0.04191352405159333	0.0286709279969651
ctg4703_pilon	0.0	0.1111111111111111	0.05572202222222222
ctg4705_pilon	0.0	0.0691228	0.030526272210526312
ctg4708_pilon	0.0	0.5454545454545454	0.5367825
ctg4709_pilon	0.0	0.5240553586538461	0.5675764105769231
ctg470_pilon	0.0	0.4815447728109635	0.48943204209436136
ctg4710_pilon	0.0	0.014492753623188406	0.09779474782608696
ctg4711_pilon	0.0	0.0	0.030303033333333337
ctg4712_pilon	0.0	0.026587309523809527	0.022882335714285714
ctg4715_pilon	0.0	1.0	0.97916675
ctg4716_pilon	0.0	0.02686011607142857	0.028343697321428572
ctg4719_pilon	0.0	0.05740900916334661	0.06375081474103586
ctg471_pilon	0.0	0.26148125799232735	0.26726567452173916
ctg4722_pilon	0.0	0.77027598125	0.6894411675
ctg4724_pilon	0.0	0.1351417347368421	0.023289788631578948
ctg4725_pilon	0.0	0.05138889166666667	0.06721522333333334
ctg4726_pilon	0.0	1.0	0.909091
ctg4727_pilon	0.0	1.0	0.88636375
ctg4729_pilon	0.0	0.033222103535353535	0.02775779116161616
ctg472_pilon	0.0	0.1174525029280839	0.11320600178059156
ctg4730_pilon	0.0	0.5833333333333334	0.4865247
ctg4732_pilon	0.0	0.04822595588235295	0.029060801960784314
ctg4733_pilon	0.0	0.02848140390625	0.022196986328125
ctg4735_pilon	0.0	0.5355137175257733	0.480011824742268
ctg4736_pilon	0.0	0.048381332386363635	0.050854041079545456
ctg4737_pilon	0.0	0.06	0.012054152
ctg473_pilon	0.0	0.0806777639544538	0.0750654778080892
ctg4741_pilon	0.0	0.10915288965986394	0.01684437455782313
ctg4742_pilon	0.0	0.075	0.05503563
ctg4743_pilon	0.0	1.0	0.9382518
ctg4746_pilon	0.0	0.04068043636363636	0.02284477316017316
ctg4748_pilon	0.0	0.0	0.036128914285714284
ctg4749_pilon	0.0	0.03245855248618784	0.02162179447513812
ctg474_pilon	0.0	0.12995442992464415	0.1328711203857103
ctg4752_pilon	0.0	0.041158536585365856	0.02332355548780488
ctg4757_pilon	0.0	0.23670967043010752	0.17445987698924734
ctg4758_pilon	0.0	0.0	0.385294
ctg475_pilon	0.0	0.1748152623945642	0.1759016473406748
ctg4761_pilon	0.0	0.3436129523809524	0.2995881119047619
ctg4765_pilon	0.0	0.08338033314606742	0.14279019325842696
ctg4766_pilon	0.0	0.03639783333333333	0.02549745688405797
ctg4768_pilon	0.0	0.5537821494382023	0.4642366539325843
ctg4769_pilon	0.0	0.29411764705882354	0.40641352941176473
ctg476_pilon	0.0	0.1606380533473562	0.15931896496337128
ctg4773_pilon	0.0	0.026580456896551724	0.045149685344827585
ctg4774_pilon	0.0	0.3230391764705883	0.13928388705882352
ctg4775_pilon	0.0	0.006329113924050633	0.030904359620253164
ctg4776_pilon	0.0	0.49836043243243244	0.40658286756756756
ctg4778_pilon	0.0	0.04871794017094017	0.02228327264957265
ctg4779_pilon	0.0	0.8333333333333334	0.76652825
ctg477_pilon	0.0	0.18467668942762366	0.18566917438774788
ctg4780_pilon	0.0	0.5388262190476191	0.45541669809523805
ctg4782_pilon	0.0	0.06622492747252746	0.06247101510989011
ctg4783_pilon	0.0	0.2544415315789474	0.026041829210526318
ctg4785_pilon	0.0	1.0	1.0
ctg4786_pilon	0.0	0.033463618181818186	0.033767441515151514
ctg4787_pilon	0.0	0.0	0.026404757446808515
ctg478_pilon	0.0	0.22798871122765413	0.24024653123859904
ctg4790_pilon	0.0	0.3611111111111111	0.3648549138888889
ctg4791_pilon	0.0	0.03342409223300971	0.020893039061488674
ctg4793_pilon	0.0	0.6	0.3516666
ctg4794_pilon	0.0	0.0	0.03409252777777778
ctg4796_pilon	0.0	1.0	0.9523806666666667
ctg4799_pilon	0.0	0.0	0.01171875
ctg479_pilon	0.0	0.22607362390609909	0.22465938497882773
ctg47_pilon	0.0	0.35252231732267997	0.3490317311284301
ctg4805_pilon	0.0	0.5270817213483145	0.5734423741573034
ctg4806_pilon	0.0	0.022569948453608248	0.056907864432989695
ctg4808_pilon	0.0	0.19644577584745762	0.18607527330508475
ctg480_pilon	0.0	0.29649039809680966	0.2992144774257426
ctg4811_pilon	0.0	0.9202898695652174	0.8875422608695651
ctg4812_pilon	0.0	0.6666666666666666	0.5475186666666666
ctg4813_pilon	0.0	0.0	0.0
ctg4815_pilon	0.0	0.2589098490566038	0.17213770566037734
ctg4817_pilon	0.0	0.028468996027164687	0.029249671477079797
ctg4818_pilon	0.0	0.0	0.007961078571428571
ctg4819_pilon	0.0	0.16666666666666666	0.7857143333333333
ctg481_pilon	0.0	0.027055151848610806	0.028335476263399696
ctg4820_pilon	0.0	0.9333333333333333	0.7615076
ctg4822_pilon	0.0	0.02066678102189781	0.024967085401459855
ctg4823_pilon	0.0	0.16981132075471697	0.03106163962264151
ctg4825_pilon	0.0	1.0	0.117647
ctg4828_pilon	0.0	0.033384993621794874	0.028460830512820515
ctg482_pilon	0.0	0.09203826516450647	0.0930889695014955
ctg4830_pilon	0.0	0.7142857142857143	0.8571428714285715
ctg4832_pilon	0.0	0.0	0.026367168
ctg4833_pilon	0.0	0.03763563824362606	0.028481609716713884
ctg4837_pilon	0.0	0.9022988620689655	0.9281093448275862
ctg483_pilon	0.0	0.14302868742953775	0.1406564456313416
ctg4840_pilon	0.0	0.38535351515151517	0.36970321666666667
ctg4842_pilon	0.0	0.7	0.8458266999999999
ctg4843_pilon	0.0	0.028638811320754718	0.042599043867924534
ctg4844_pilon	0.0	0.5	0.0763757
ctg4849_pilon	0.0	0.16666666666666666	0.02555476666666667
ctg484_pilon	0.0	0.16703860111315358	0.16779083952205884
ctg4850_pilon	0.0	0.20967741935483872	0.18997753870967743
ctg4856_pilon	0.0	0.44080484337349396	0.37529815662650606
ctg4859_pilon	0.0	0.6913780839694657	0.7010982053435114
ctg485_pilon	0.0	0.23304434676989466	0.23151017715573044
ctg4864_pilon	0.0	0.008199236	0.027447374099999998
ctg4866_pilon	0.0	1.0	1.0
ctg4867_pilon	0.0	0.5163664	0.5500472249999999
ctg4868_pilon	0.0	0.48148148148148145	0.4915749481481481
ctg486_pilon	0.0	0.23430563397530302	0.24006462147955138
ctg4870_pilon	0.0	0.85	0.8874890499999999
ctg4873_pilon	0.0	0.07630848000000001	0.023491920107142857
ctg4874_pilon	0.0	1.0	1.0
ctg4878_pilon	0.0	0.04411764705882353	0.030262747058823532
ctg4879_pilon	0.0	0.265664785	0.28231591
ctg487_pilon	0.0	0.26570676312099967	0.27637399199939044
ctg4881_pilon	0.0	0.08333333333333333	0.027153323333333333
ctg4882_pilon	0.0	0.075694222	0.029830567000000002
ctg4883_pilon	0.0	0.06	0.02517007
ctg4884_pilon	0.0	0.8333333333333334	0.5700143291666667
ctg4886_pilon	0.0	0.06060609090909091	0.03075667090909091
ctg488_pilon	0.0	0.34113446607118686	0.34526389210989306
ctg4890_pilon	0.0	0.17583700000000002	0.18886858403361345
ctg4892_pilon	0.0	0.044950697000000005	0.048559229263157894
ctg4896_pilon	0.0	0.03095237931034483	0.047696391625615765
ctg4899_pilon	0.0	0.03269224210526316	0.026464534674922602
ctg489_pilon	0.0	0.14739696228841265	0.14792040411187796
ctg48_pilon	0.0	0.1704488872097146	0.17063586432946284
ctg4900_pilon	0.0	0.587286641509434	0.41692757735849056
ctg4902_pilon	0.0	0.01872146575342466	0.03577265068493151
ctg4903_pilon	0.0	0.3535353333333333	0.32841288181818185
ctg4905_pilon	0.0	0.01565731705811138	0.027777354951573848
ctg490_pilon	0.0	0.40089560872775465	0.4209985063233624
ctg4910_pilon	0.0	0.75	0.89583325
ctg4911_pilon	0.0	0.05440771074380166	0.02409598512396694
ctg4913_pilon	0.0	0.04166983232558139	0.03947945704318937
ctg4914_pilon	0.0	0.5	0.0
ctg4915_pilon	0.0	0.105345285	0.03653340086538462
ctg4916_pilon	0.0	0.0027593807947019866	0.026391861589403973
ctg4917_pilon	0.0	0.0	0.0
ctg4918_pilon	0.0	0.0278351312849162	0.025490360614525143
ctg491_pilon	0.0	0.2236982320636903	0.23375082709178893
ctg4920_pilon	0.0	0.008620689655172414	0.023039987931034484
ctg4923_pilon	0.0	0.19194861489361703	0.15216492617021277
ctg4926_pilon	0.0	0.040132718493150685	0.024728406369863017
ctg4927_pilon	0.0	0.3955227170940171	0.33336467606837605
ctg4928_pilon	0.0	0.0	0.0327357962962963
ctg4929_pilon	0.0	0.757418850931677	0.7315827577639752
ctg492_pilon	0.0	0.036398996500167057	0.03466652718593385
ctg4930_pilon	0.0	0.029719079136690644	0.029536671223021584
ctg4932_pilon	0.0	1.0	0.9363636666666667
ctg4933_pilon	0.0	0.02836854135338346	0.02185543007518797
ctg4934_pilon	0.0	0.03846569304229195	0.026647912346521148
ctg4935_pilon	0.0	0.029735678414096915	0.028096217621145374
ctg4936_pilon	0.0	0.016304342391304346	0.029547445108695655
ctg4937_pilon	0.0	0.5119047857142858	0.5577702857142858
ctg4938_pilon	0.0	0.6842105263157895	0.7442859894736842
ctg4939_pilon	0.0	0.0	0.0202922125
ctg493_pilon	0.0	0.19627070402485944	0.20023655274489494
ctg4942_pilon	0.0	0.0	0.0
ctg4943_pilon	0.0	0.0	0.015211842857142856
ctg4948_pilon	0.0	0.04445847787610619	0.023887722477876107
ctg4949_pilon	0.0	0.04320512307692308	0.034081119
ctg494_pilon	0.0	0.2637705944927061	0.26585451333060156
ctg4950_pilon	0.0	0.0	0.014835891666666668
ctg4952_pilon	0.0	0.0	0.0
ctg4953_pilon	0.0	0.03806348666666667	0.03694383733333333
ctg4955_pilon	0.0	0.06556356880733945	0.02369552385321101
ctg4956_pilon	0.0	0.07017543859649122	0.09377111842105264
ctg4957_pilon	0.0	0.6666666842105263	0.6722851578947369
ctg4958_pilon	0.0	0.09924012765957446	0.11859742978723405
ctg4959_pilon	0.0	0.06014567388059702	0.022260474328358208
ctg495_pilon	0.0	0.1326301355965506	0.13847843049994543
ctg4960_pilon	0.0	0.017241379310344827	0.036644968965517236
ctg4961_pilon	0.0	0.05480444036697248	0.02242694495412844
ctg4963_pilon	0.0	0.0	0.013888883333333333
ctg4965_pilon	0.0	0.04086206264367816	0.027958250057471264
ctg4967_pilon	0.0	0.047619047619047616	0.02901023357142857
ctg496_pilon	0.0	0.17138755596440183	0.17238205817217184
ctg4970_pilon	0.0	0.1	0.0177285
ctg4972_pilon	0.0	0.8888888888888888	0.8418916111111111
ctg4973_pilon	0.0	0.01694915254237288	0.03143891457627118
ctg4975_pilon	0.0	0.8888888888888888	0.9387345555555555
ctg4976_pilon	0.0	0.581187309202454	0.5777370441717792
ctg4977_pilon	0.0	0.1933699789473684	0.06139817394736842
ctg4978_pilon	0.0	0.05146669331210191	0.06471263818471337
ctg4979_pilon	0.0	0.5656130344827587	0.5054414931034482
ctg497_pilon	0.0	0.4368534484007526	0.4424547430385701
ctg4981_pilon	0.0	1.0	0.0
ctg4984_pilon	0.0	0.36274511764705886	0.3610570941176471
ctg4986_pilon	0.0	0.16294235056179776	0.02910802438202247
ctg4987_pilon	0.0	0.03551415307017544	0.04662858245614035
ctg4989_pilon	0.0	0.0	0.0
ctg498_pilon	0.0	0.5373171828796561	0.5518937795666189
ctg4990_pilon	0.0	0.0	0.0984849
ctg4995_pilon	0.0	0.06833479007092198	0.034096494326241136
ctg4996_pilon	0.0	0.2988121731707317	0.32129429268292686
ctg4998_pilon	0.0	0.04392473627062706	0.03013994138613861
ctg4999_pilon	0.0	0.19470088066666666	0.164922756
ctg499_pilon	0.0	0.08878561194828355	0.09316650538341507
ctg49_pilon	0.0	0.2207709004955265	0.22567111384262445
ctg49_pilon	1.0	0.2763269860206513	0.29147881397934866
ctg4_pilon	0.0	0.18677564115822132	0.18819794607256868
ctg4_pilon	1.0	0.27562234932770485	0.28592297789243276
ctg5000_pilon	0.0	0.08757907692307693	0.10442465
ctg5001_pilon	0.0	0.03501270644021739	0.030258420135869567
ctg5002_pilon	0.0	0.2363056689189189	0.3212288689189189
ctg5003_pilon	0.0	0.3333333333333333	0.30732604
ctg5005_pilon	0.0	0.5163690714285715	0.5470641910714286
ctg5006_pilon	0.0	0.2786547430379747	0.20847724556962025
ctg5009_pilon	0.0	0.11696677832369942	0.08034984104046243
ctg500_pilon	0.0	0.2633710771249002	0.2687191498902634
ctg5010_pilon	0.0	0.16957928155339805	0.12318482427184466
ctg5011_pilon	0.0	0.02871120224719101	0.08835940561797753
ctg5012_pilon	0.0	0.048998476190476196	0.021378338095238095
ctg5014_pilon	0.0	0.03076923076923077	0.04964672307692308
ctg5015_pilon	0.0	0.0	0.021321564
ctg5017_pilon	0.0	0.44354074571428576	0.4335133142857143
ctg5019_pilon	0.0	0.07211538461538461	0.027882192307692306
ctg501_pilon	0.0	0.16085569958402662	0.1596708962423738
ctg5022_pilon	0.0	0.0680304125	0.06491276
ctg5023_pilon	0.0	0.08293616028368794	0.0271937090070922
ctg5024_pilon	0.0	0.520833375	0.5186246250000001
ctg5025_pilon	0.0	1.0	0.909091
ctg5026_pilon	0.0	0.0	0.03367744545454546
ctg5027_pilon	0.0	0.06859167730496454	0.07422698865248227
ctg502_pilon	0.0	0.16840991029873298	0.17317184181215853
ctg5030_pilon	0.0	0.5	0.15
ctg5031_pilon	0.0	0.14012318596491227	0.037434076315789475
ctg5032_pilon	0.0	0.49275360869565216	0.4773868565217391
ctg5035_pilon	0.0	0.11776355471698115	0.0753974166981132
ctg5037_pilon	0.0	0.041744808333333334	0.02562268888888889
ctg503_pilon	0.0	0.419550110694051	0.4291293055878187
ctg5040_pilon	0.0	1.0	0.7580012857142858
ctg5041_pilon	0.0	0.04499456417322834	0.03859095070866142
